source,target,weight
379,141,4850000
379,2793,0
379,2503,0
379,18,0
379,355,0
379,2262,0
379,405,0
379,281,0
379,18075,0
379,114,0
1003,631,43210000
1003,22,6270000
1003,79,4560000
1003,60,570000
1003,417,0
1003,349,0
1003,762,0
1003,2410,0
1003,1071,0
1003,1237,0
1003,2288,0
1003,16795,0
512,379,25420000
512,762,6270000
512,347,2850000
512,1132,3578000
512,405,1940000
512,1010,0
512,1074,0
512,415,0
512,991,0
512,2455,0
512,1108,0
512,12321,0
512,631,0
512,720,0
873,244,3420000
873,6699,0
873,352,0
873,3008,0
873,3884,0
873,349,0
873,1060,0
873,358,0
873,289,0
873,6321,0
873,2793,0
873,631,0
873,985,0
2288,29,56320000
2288,148,17210000
2288,1132,10370000
2288,3008,3760000
2288,141,2850000
2288,1032,1940000
2288,855,0
2288,19771,0
2288,3820,0
2288,1072,0
2288,132,0
2288,1191,0
2288,368,0
2288,150,0
2288,1302,0
2288,2999,0
2288,1084,0
2288,641,0
2288,1071,0
2288,349,0
2288,3709,0
2288,1003,0
2288,631,0
1132,29,32490000
1132,1010,23260000
1132,703,1250000
1132,38,0
1132,239,0
1132,1044,0
1132,1035,0
1132,2793,0
1132,2413,0
1132,2454,0
1132,1211,0
1132,3054,0
1132,1027,0
1132,1302,0
1132,11177,0
1132,148,0
1010,58,7410000
1010,234,7410000
1010,3057,2850000
1010,897,1140000
1010,1029,274000
1010,1060,0
1010,703,0
1010,7769,0
1010,801,0
1010,1109,0
1010,4561,0
1010,1084,0
1010,410,1254000
1010,1244,0
1010,36628,0
1010,826,0
1010,5358,0
1010,1096,0
1010,667,0
1010,5432,0
1010,289,0
1010,6195,0
1010,5,0
1010,29,44690000
762,244,12540000
762,1123,4330000
762,610,2620000
762,703,2620000
762,452,137000
762,399,0
762,1237,0
762,317,0
762,1467,0
762,355,0
762,2964,0
762,164,2170000
762,1042,0
762,1071,0
762,370,0
762,58,0
762,2381,0
762,931,23030000
762,2553,0
762,4171,0
762,4529,0
762,276,0
762,347,0
762,1003,0
762,631,0
1237,1219,0
1237,337,0
1237,1071,0
1237,3688,0
1237,2413,0
1237,289,0
1237,687,0
1237,820,0
1237,1078,0
1237,1039,0
1237,124,5250000
1237,1194,0
1237,931,0
1237,468,0
1237,1003,0
1237,9250,0
1237,762,0
1237,6321,0
1110,1132,6160000
1110,11177,519000
1110,3694,0
1110,2413,0
1110,1020,0
1110,144,0
1110,164,0
1110,988,0
1110,2963,0
1110,641,0
1110,703,376000
1110,9250,0
1110,4795,0
281,418,19380000
281,180,12880000
281,79,10260000
281,1041,7410000
281,1132,4450000
281,202,0
281,447,0
281,8054,0
281,1403,0
281,399,0
281,897,0
281,3535,0
281,25580,0
985,610,18240000
985,3182,13680000
985,984,8380000
985,2964,0
985,931,0
985,601,0
985,1085,0
985,370,0
148,18916,6100000
148,2288,0
148,1035,0
148,162,0
31,989,24170000
31,1003,15960000
31,1390,1480000
31,44,1140000
31,114,1140000
31,506,0
31,1421,0
31,124,0
31,903,0
31,180,0
31,350,0
631,418,39900000
631,29,9010000
631,5,5700000
631,1049,3420000
631,800,1140000
631,1244,912000
631,416,684000
631,995,342000
631,499,0
631,2414,0
631,162,0
631,1032,0
631,36,0
631,862,0
631,399,0
631,1421,0
631,1035,0
631,330,0
631,698,0
11,379,5020000
11,1091,1140000
11,42,1140000
11,1050,0
11,2262,0
11,1032,0
11,358,0
11,6195,0
11,931,0
11,8970,0
1132,512,9120000
1132,124,0
1132,1039,0
1132,6954,0
1132,677,0
29,86,15390000
29,1050,10260000
29,10948,5240000
29,141,912000
29,430,570000
29,150,0
29,2262,0
29,2440,0
29,350,0
29,234,0
29,677,0
29,512,0
29,603,0
29,681,0
29,988,0
29,2410,0
29,1071,0
29,405,0
29,504,0
1003,281,77290000
1003,18544,18810000
1003,1050,11400000
1003,36,1710000
1003,899,0
1003,1110,0
1003,984,0
1003,2727,0
1003,2381,0
1003,2964,0
1003,162,0
1003,4035,0
1003,677,0
1003,371,0
1003,703,0
1003,15,0
762,681,13680000
762,720,5310000
762,667,4560000
762,1072,821000
762,826,0
762,1035,0
762,20,0
762,984,0
762,697,0
762,16,0
762,197,0
873,16696,0
873,27774,0
873,5432,0
873,7047,0
873,132,0
873,511,0
873,1110,0
873,126,0
873,2481,0
873,157,0
873,2288,0
873,294,0
989,512,0
989,991,0
989,2805,0
989,337,0
989,124,0
989,603,0
989,3008,0
989,903,0
989,9636,0
989,3884,0
989,31,0
379,873,12200000
379,3008,1940000
379,1010,1250000
379,167,570000
379,1078,0
379,3684,0
379,703,0
379,1084,0
379,430,0
379,2844,0
379,358,0
379,46,0
1010,18544,9690000
1010,189,2620000
1010,3277,502000
1010,38,342000
1010,868,0
1010,4634,0
1010,370,0
1010,988,0
1010,2553,0
1010,3709,0
1010,8590,0
1010,294,0
1010,131,0
1237,1032,4450000
1237,350,2510000
1237,1083,1940000
1237,1028,1140000
1237,3716,0
1237,29831,0
1237,127,0
1237,1123,0
1237,1030,0
1237,698,0
1237,38,0
1237,862,0
1237,29095,0
1237,3948,0
1237,4561,0
1237,790,0
1110,512,12770000
1110,7,912000
1110,2455,0
1110,1045,0
1110,1027,0
1110,631,0
1110,990,0
1110,3054,0
1110,22,0
1110,677,0
1110,39,0
1110,162,0
180,1038,13680000
180,610,13000000
180,46,570000
180,1082,0
180,124,0
180,641,0
180,1244,0
180,234,0
180,164,0
180,940,0
180,1032,0
180,2963,0
180,1434,0
543,512,19320000
543,399,3880000
543,1123,1940000
543,683,570000
543,1162,570000
543,2262,0
543,324,0
543,1060,0
543,475,0
543,202,0
543,2964,0
543,677,0
543,2553,0
543,405,0
543,1088,0
543,641,0
543,49734,0
543,1035,0
543,988,0
543,899,0
543,472,0
543,1557,0
543,11245,0
543,30,0
543,990,0
543,1020,0
543,1191,0
543,703,0
543,4529,0
543,13,0
543,162,0
543,1050,0
543,720,0
543,1114,0
543,989,0
603,1071,0
603,3537,0
603,1027,0
603,1219,0
603,2578,0
603,337,0
603,991,0
603,2262,0
603,1072,0
603,350,0
603,1020,0
603,989,0
931,1237,5130000
931,3455,0
931,379,0
931,29095,0
931,984,0
931,677,0
931,1082,0
931,19789,0
931,349,0
931,11,0
931,985,0
