source,target,weight
862,1253,2
749,862,2
820,11688,2
1237,350,1
419,4772,2
10331,982,3
7975,1321,1
931,1032,1
331,2502,1
141,589,3
82,504,2
338,6996,8
6890,3209,2
984,931,1
797,62,2
31,273,1
4083,347,1
8963,16247,1
749,1390,1
232,5,1
7378,3352,2
449,6630,5
197,6380,6
415,10004,1
583,3524,4
660,1322,1
252,336,1
3714,6433,2
20,272,1
36628,12321,1
86,22220,1
458,27525,2
130,4111,6
506,1047,4
126,6890,3
204,1426,1
28956,21941,1
1025,1105,2
59009,11083,4
16795,4102,1
862,5587,2
720,4297,5
520,24279,2
18,1184,1
281,289,5
826,347,2
4128,21507,1
336,1436,4
2079,5572,1
27,66,1
13,720,3
294,366,2
2441,4602,1
317,1269,4
1108,648,1
1390,749,3
20,2292,1
475,3789,1
162,1154,1
1186,8047,1
1387,1307,1
825,1204,1
1035,979,1
40426,3609,1
5544,7918,3
354,3134,2
197,5225,5
276,4271,1
130,704,5
3205,7160,1
449,2944,4
485,552,1
265,630,1
430,669,1
130,234,1
653,4616,1
290,200,1
358,22,2
11368,798,1
1071,3301,1
338,21957,1
162,379,1
252,2239,1
985,337,3
1075,10140,5
127,269,1
1897,479,1
1408,4361,1
2639,19561,1
12,26,1
6709,3368,1
800,5174,2
749,19,1
1041,61,2
1049,5,1
3057,978,1
845,27187,1
714,3302,2
985,603,3
918,17136,1
873,1060,2
339,4482,11
5225,19004,2
417,703,1
1429,13562,1
164,350,3
6483,6380,2
6195,210,1
2441,2180,1
169,10409,4
1075,2990,4
289,22,2
192,798,1
410,6692,4
16795,9477,1
27,371,1
2448,648,1
2227,6994,1
10484,924,2
3729,4057,1
336,59,2
368,1084,3
2995,982,3
4084,1627,1
430,5621,2
79,938,1
1041,750,2
1162,1175,2
868,39883,2
3709,3368,1
12,2331,2
281,12321,10
197,762,1
6414,1025,1
2441,5219,5
126,44290,5
568,62,1
281,984,1
6996,26461,1
715,11116,4
683,3057,4
223,21173,4
656,1245,3
5,1627,1
800,9690,2
4441,10044,1
609,15,1
553,2919,1
337,990,2
1022,237,1
409,18,1
114,25253,1
398,7136,1
1020,1195,2
750,855,3
14,503,5
410,1037,1
503,10044,2
583,1049,1
512,1031,1
683,159,1
148,22,7
157,132,1
506,2722,5
1421,3911,1
1465,25817,1
5,4102,3
749,3037,1
6368,317,1
11,988,1
244,162,1
289,603,2
12414,4482,3
12,3898,2
1010,801,1
833,3216,1
1025,4097,2
3508,6342,3
289,379,1
583,472,1
800,276,7
5,1108,2
2696,6432,2
2503,23315,3
130,839,9
3508,3085,1
697,8541,10
681,331,3
605,4011,1
86,170,1
130,2655,2
609,583,1
410,839,8
12,749,4
618,290,2
4083,4106,1
985,1219,2
289,677,4
862,1210,3
273,969,1
6996,2712,1
984,1074,2
683,1386,1
130,2721,1
114,2381,3
2362,8101,1
800,54575,1
583,1416,3
347,1411,1
221,150,1
144,2566,4
1110,7,1
41,30,1
11749,339,1
5,13,5
499,317,1
12,169,1
6890,6630,1
512,415,1
2598,715,1
1039,337,1
19789,46741,1
720,46,2
31,1158,1
244,3524,2
142,7055,1
10483,1204,1
358,1302,1
1627,4333,5
5544,13726,3
180,352,2
2410,498,1
543,405,1
543,1039,2
5380,354,1
2425,4297,3
533,107,1
720,3349,1
3719,9828,1
86,89,4
416,4255,1
289,349,1
47,3385,2
1429,10643,6
11,1010,5
2457,1992,4
28643,5026,3
2439,2714,1
273,290,4
27,257,1
1032,543,2
419,2362,5
498,1199,1
25,99,1
130,1010,2
1050,2448,1
1386,4083,3
1322,4537,1
1132,1219,1
1082,119,1
2311,1322,1
327,15685,2
11,1003,4
294,1003,2
46,276,5
416,940,1
311,86,1
7975,28596,3
897,42,4
4,129,1
25380,2457,1
1091,6676,1
18720,1423,1
416,1103,5
148,1237,2
23826,114,2
46,49734,1
5225,12823,1
10484,152,1
2425,3325,1
4053,410,1
9250,16795,2
44,585,1
660,9007,3
800,4111,3
762,855,1
683,403,2
40,2968,1
1075,16704,1
1390,332,1
589,27143,4
1429,7198,4
524,6630,2
2672,21934,1
800,3037,7
244,150,1
281,1089,1
265,3392,3
417,618,2
1090,723,1
6189,3719,2
409,3551,3
6195,1038,3
1108,11083,4
964,12064,1
20,20760,4
605,6677,2
1264,3211,1
512,897,1
204,6726,1
2311,7975,7
800,8579,1
252,704,1
1123,1060,2
720,2420,13
180,46,2
1436,2424,1
2311,11116,2
1039,358,4
148,1031,3
6,141,1
897,993,2
252,2655,7
20,3209,1
4529,13726,1
7001,2444,1
4531,814,1
1091,21957,4
327,5113,8
130,6195,3
749,9816,1
336,3341,7
58,475,3
641,1132,2
1897,1496,3
1429,10612,1
533,142,1
601,282,1
2448,11596,1
2420,3348,3
800,4331,2
2984,3985,2
749,1307,7
6600,8024,1
333,366,1
631,984,2
1429,22283,1
3057,566,1
12,276,6
419,552,2
2410,11126,3
6574,4361,1
897,1881,1
1082,995,1
862,4040,1
800,2331,10
148,1268,1
5,749,7
1038,2722,5
36,1267,3
367,993,1
1085,11085,3
1038,279,1
1210,862,2
2410,1465,1
40280,29228,1
122,8023,1
167,24,1
3057,1096,1
336,3205,1
1123,703,2
1038,4171,2
1159,8178,2
7975,15096,2
1387,3512,1
10484,37975,1
413,6227,1
720,982,3
2311,4529,1
589,162,1
19,22294,1
18075,472,3
798,234,1
2282,968,2
1050,3302,2
379,3,1
1420,28559,1
506,520,3
449,2463,2
1627,10643,4
3714,28099,1
419,5111,9
141,46,1
683,1119,1
162,826,3
605,3385,1
506,1147,1
410,2251,3
932,3691,5
1084,11596,1
543,358,1
410,8970,1
6195,1775,1
1049,714,1
533,978,1
368,1416,1
1132,358,1
631,1039,7
46,4085,1
306,790,1
121,2783,1
1039,677,1
630,2867,1
1032,1148,4
1032,3688,1
28643,11057,1
244,281,2
862,26789,5
506,4271,2
3008,1519,1
631,355,2
1083,2741,2
29,2454,5
410,7656,1
720,1426,3
697,2598,4
1390,4171,2
46,1050,1
506,27,1
338,121,1
377,13299,5
2598,12861,3
202,1284,6
265,2672,3
46,122,1
979,2434,1
4128,2374,3
10789,979,3
897,1301,1
281,383,2
800,2721,3
5,4361,8
13,210,1
33,499,1
403,1433,1
3336,4747,1
7074,8835,1
3060,4608,1
6,1073,1
862,24898,5
46,2919,7
740,2292,1
512,1074,3
36,12,1
1010,603,1
13,648,1
596,931,1
430,8675,2
21719,2311,1
985,2262,4
631,641,9
11127,11122,1
6483,2598,3
610,1444,1
703,28643,1
979,6144,1
131,6890,1
5,449,1
167,252,1
232,330,1
377,804,5
27,79,1
3898,5093,2
11194,999,2
9007,2439,1
873,358,1
862,19164,3
294,6600,2
131,398,1
873,1211,2
506,36,2
5,4103,2
3725,312,2
416,2441,2
5,130,6
985,405,6
2410,614,2
855,1175,2
294,452,1
130,9353,1
2381,3840,2
332,4102,2
1010,897,3
42,2292,1
29,28643,1
1465,26740,1
405,1010,2
979,7210,1
2861,28643,2
204,2977,1
11584,2444,1
630,355,1
873,2262,3
6195,2581,2
631,349,3
58,3948,4
46,4150,3
2441,980,1
405,1198,4
31,36,1
1041,1421,2
1032,3371,3
33,254,1
897,331,3
1627,3037,1
2448,331,1
3277,3302,1
648,237,1
419,862,1
114,15156,1
1025,2311,1
377,1897,1
180,991,3
1386,4549,1
1775,2441,1
520,1096,1
1420,13523,1
327,8101,1
29228,3948,1
33,3709,1
2420,3329,2
1010,5432,1
130,4097,3
660,23611,1
36,6890,3
475,5026,2
131,237,3
1091,41197,2
21507,14589,1
1091,18945,2
1267,2750,1
3057,204,1
415,2118,1
16704,3609,2
506,404,4
485,31983,1
398,1105,1
416,862,3
2441,441,3
762,1123,2
5,368,1
1061,27,1
2503,6076,1
79,167,1
11,677,1
126,156,1
1408,3522,1
29,358,1
4171,26789,1
3718,2700,1
2737,209,1
683,23,1
931,317,1
964,1429,1
738,1377,1
192,1228,2
150,1531,3
681,16795,1
5225,13718,2
499,1435,4
524,833,2
200,113,1
11855,415,1
762,1237,4
332,5585,3
46,455,1
1104,252,2
232,940,3
1010,410,6
5544,13716,1
379,2793,3
410,614,1
524,2330,1
399,1269,1
2,6894,1
281,371,6
294,2448,1
2462,1465,3
197,450,7
1321,1496,1
399,3008,2
499,1269,2
281,512,2
6600,336,1
800,1047,3
289,350,7
2977,41784,1
2995,3349,2
126,1467,2
122,936,1
2293,11282,1
2250,862,1
336,429,1
1083,1059,1
2420,3349,1
16245,26641,2
6574,22188,1
873,1194,2
5107,223,1
14078,2703,1
289,1034,2
1264,1511,1
1322,697,1
6631,1429,1
458,398,3
371,825,1
9007,13328,1
3709,367,2
416,38290,1
5219,3993,1
418,1244,1
430,4171,2
1003,371,1
164,1098,4
1084,2687,2
868,1506,3
800,380,4
294,2921,1
16795,1158,1
46,379,3
583,371,2
294,2,1
379,1150,4
130,244,1
3391,6320,1
533,122,1
416,1025,5
82,48,1
826,3135,1
336,3325,2
410,7971,5
873,991,3
8817,467,2
29,1071,4
244,3057,1
1091,1876,7
2861,1096,1
58,204,3
148,1042,3
121,294,1
265,653,4
2410,1083,3
306,132,1
21218,2477,1
1465,976,1
16795,34148,1
3008,4603,1
82,24,2
985,159,1
126,1264,1
2457,3326,1
5,931,1
533,293,3
244,1160,1
266,8394,2
506,309,1
1025,931,1
1244,2497,1
2292,23667,1
6574,2253,1
1025,1627,2
180,988,1
1010,4634,1
6414,6993,2
164,512,2
82,317,1
11194,12817,3
40,3166,3
144,31297,1
337,3054,1
1465,4864,1
403,1228,3
1025,10643,4
631,53,1
281,25580,3
6922,2180,1
10331,1075,1
862,22294,2
762,410,1
1184,1417,9
533,116,1
1387,4361,1
46,1415,1
1123,22,1
324,447,1
683,48,1
379,3696,1
1154,1082,1
20831,2990,4
1132,349,2
4814,3352,1
419,11831,1
720,585,3
475,1044,1
6195,4104,1
1132,350,1
23826,4795,1
405,683,2
2503,7118,3
603,1071,1
1158,2969,4
5545,8685,1
2293,833,3
12414,3592,2
16795,1003,1
506,2254,1
2727,34232,1
148,641,3
306,6251,1
498,7185,1
985,466,8
1467,6,3
720,6418,1
265,1837,2
862,6574,3
6574,839,2
294,16795,6
800,408,10
5,6195,2
11,499,1
9249,16795,1
1386,4093,1
355,1031,1
29,2964,3
289,595,2
1429,10155,1
1159,7074,1
683,3392,3
276,2921,4
126,9197,5
29,873,2
1071,405,1
458,6692,7
1032,1020,2
660,16245,4
1029,169,1
583,738,2
1421,826,1
609,1095,1
932,2696,3
126,45468,3
120,12511,2
144,16996,1
418,714,4
862,46619,1
683,1531,1
2861,1245,1
1038,27514,1
265,829,1
244,1162,1
2394,17913,1
429,29228,4
290,1175,2
6414,9007,3
276,408,1
1082,10004,2
512,641,2
33,8,1
964,2439,1
252,866,2
37439,450,1
46,162,1
800,1103,6
5220,29397,3
3336,10140,2
2990,25809,1
449,3841,2
398,1388,2
358,899,1
5,430,4
164,2455,1
46,5358,1
410,252,6
276,38290,3
1278,479,1
2944,589,3
22064,1085,1
7975,1897,1
31,1082,2
40426,2741,1
3183,14,1
1091,475,2
358,3688,3
130,2239,8
377,33472,1
47,6320,2
1075,16795,1
1038,410,2
170,10044,3
750,290,1
720,2423,4
409,187,1
16795,1301,1
6195,130,10
13,1096,1
11,1032,3
162,14171,1
294,6987,8
58,3146,1
2700,232,1
720,336,1
2696,5268,1
200,500,4
24332,479,1
46,468,1
6890,20681,1
931,873,3
383,44,1
3038,235,1
543,1557,1
144,42,1
1049,331,3
31,1088,4
130,4544,1
599,1540,4
3057,10004,1
244,209,1
223,11956,2
37169,458,1
46,4033,1
985,1237,2
862,839,2
2990,537,1
44796,11194,3
1386,1253,2
3216,2324,1
601,829,1
2079,4599,1
301,4083,1
3592,12302,9
458,4084,2
1387,4550,1
941,58,1
749,27520,1
417,826,1
294,3268,1
301,3385,1
3349,8024,1
24394,475,1
1506,12524,1
631,358,3
31,347,1
989,31367,1
800,4150,1
5546,25,1
294,15172,1
1025,2441,1
20,3841,1
583,1290,2
506,38290,1
2740,13017,2
2720,1071,1
800,46196,1
121,1091,1
5546,697,2
131,150,3
164,1181,5
935,1378,2
144,999,6
114,2292,4
8817,306,2
2737,2698,2
641,2577,2
126,12452,2
2727,9888,2
1436,2457,1
281,379,2
15,30,1
820,589,3
180,350,1
4531,2598,1
42,475,1
418,415,1
918,2027,5
40,1420,4
800,21474,2
1443,377,3
16704,11127,6
13,714,2
1039,1020,2
553,8697,1
595,3911,1
46,4255,3
5546,5225,2
266,10119,1
2282,1293,2
338,2740,3
4083,1210,1
398,4146,1
2311,715,2
7055,618,1
985,1072,5
46,749,4
204,7185,1
12438,3609,3
15172,14171,1
1020,350,2
814,11117,5
7136,1210,1
16795,116,1
288,3325,1
1158,2972,1
3368,2867,2
148,368,1
1123,986,2
398,46,3
995,41,1
683,42109,1
65,71,1
533,129,2
1038,2919,1
40,1147,6
1390,8287,1
10483,8671,1
331,12321,1
935,2475,1
1082,1095,1
1025,4150,1
130,4255,2
2696,3687,1
6371,2503,1
2154,134,1
294,825,1
232,6643,1
6195,162,1
630,12321,1
232,5287,1
12631,4750,1
1082,1162,2
798,132,1
3729,3609,1
354,2727,2
273,61,1
65,254,1
39,50,2
131,11,1
130,8970,5
58,2180,1
533,1444,1
199,1465,1
358,677,2
148,8024,1
200,875,1
1041,321,1
419,6087,5
62,10480,2
31,317,1
148,2688,1
1038,1385,10
1322,892,2
1184,968,3
416,144,1
15,4795,1
2457,3,1
1390,4554,1
1386,33734,2
10330,2995,4
6593,968,1
2745,2984,1
631,11422,1
2671,9,3
2990,9840,1
130,1091,1
1091,21586,6
7042,494,1
2420,510,1
31,1074,5
1433,2727,1
749,13562,1
630,134,1
2424,8091,1
409,14,3
506,76,1
1627,4172,1
5268,2698,1
524,3207,1
1038,9439,2
1039,3717,2
1020,2262,1
337,1025,1
506,1386,1
86,533,1
2521,2430,5
1082,1421,2
2464,1533,2
1071,252,1
157,29228,4
367,16795,1
355,2436,1
2288,1084,1
33,107,1
1085,34591,1
20,3212,1
6087,10668,1
932,11127,2
367,3709,2
237,7971,1
1420,1162,1
336,2457,8
1090,1455,3
430,630,1
3234,979,1
368,252,1
130,26789,5
1627,1418,1
5220,20058,3
170,122,1
11,683,1
419,6808,3
3719,232,1
40,1175,2
130,1104,1
1390,3522,2
88,1084,1
410,1025,3
252,6890,1
6994,10674,1
1301,2293,1
800,2239,6
200,1283,3
2921,9439,1
618,29228,1
2420,3327,1
294,1020,3
18,3958,1
1096,2977,1
28643,2861,1
27,3,1
132,1063,1
1390,36137,1
80,403,1
800,13285,1
29,1074,3
15,35,2
148,3717,1
410,22045,4
450,1496,3
8397,62,1
276,4114,1
40,164,1
2990,10140,7
11,2793,2
416,276,2
3060,1876,2
3691,11128,1
14,676,1
512,1035,3
3508,468,2
11126,12054,1
553,2670,3
5,800,4
1050,3709,2
5546,450,2
16795,681,1
1390,36745,1
128,9627,1
6195,332,3
1075,3349,2
47,21586,1
833,2292,3
5545,479,2
410,3057,2
39,2662,1
1301,7378,4
46,4326,1
82,79,3
1301,3197,1
281,990,5
169,3985,3
164,1045,1
873,2455,1
22,1035,2
62,797,1
447,24575,1
11,349,1
862,4324,1
683,237,2
5225,2598,3
897,7055,1
419,31983,1
1429,22203,1
1050,12574,1
294,982,4
458,4297,1
1010,8590,1
33,65,2
2362,12109,3
2921,4171,1
595,1161,1
150,405,1
265,3396,2
336,520,4
862,12469,1
28596,1321,2
989,6699,1
157,312,1
419,9544,1
44,56,2
13607,1038,1
3795,892,1
31,3613,2
38,83,1
11,585,1
409,190,1
2420,2990,1
1085,10542,2
6504,316,1
2783,21218,1
16704,1124,1
762,990,5
2457,10140,4
6195,5585,2
252,1005,3
148,349,1
10948,20,1
985,2964,2
2722,5587,1
533,317,2
25671,2990,1
130,4718,1
1038,5589,1
294,40188,1
3205,44290,1
1084,142,1
543,2804,1
862,2921,4
2671,4040,1
458,367,1
641,1035,6
398,16214,2
121,2700,5
128,169,2
2698,1095,1
24,327,1
641,1010,1
595,2580,1
862,4553,2
164,987,3
23611,5648,1
931,2275,2
1465,1992,4
416,9690,1
800,26789,5
31,337,2
1083,10468,1
2698,366,1
121,3690,1
1003,162,1
1321,2598,2
1104,4083,1
379,3537,1
148,350,2
467,2719,1
3057,11596,2
317,46,1
868,6630,1
450,5225,1
683,29228,1
720,367,2
621,12321,2
416,20519,1
720,995,2
413,503,2
336,1085,6
2463,2292,1
16795,2420,1
150,1244,1
355,2455,1
862,1104,5
449,120,4
820,11282,2
964,13,1
14,413,3
2424,26740,1
12438,2374,2
614,2639,1
6574,749,2
290,3524,3
667,1290,2
675,42,1
1071,22,2
1041,2580,1
449,833,1
800,2921,5
42,642,1
862,1429,8
447,999,2
46,4330,2
720,252,1
1435,724,2
533,4000,3
24,475,1
683,3426,1
683,6678,4
3008,1071,4
1049,1106,1
714,1533,2
714,331,1
131,776,1
19,4103,2
1038,1387,3
1025,2722,2
3,931,1
46,4361,3
2282,520,3
964,121,2
3793,2990,1
1039,1150,2
641,2413,2
609,1465,3
2381,10484,2
62,458,1
6356,2861,1
458,4361,2
379,1426,1
4000,1301,1
141,2292,1
120,1204,1
2410,2703,5
1090,192,1
762,1071,2
79,995,1
4,167,1
918,11195,2
681,606,1
449,2293,2
458,8104,1
2441,3062,2
46,141,2
1032,358,3
11008,1386,1
144,25029,1
506,19,5
157,3600,1
2503,23560,1
6483,1321,4
58,1268,1
1184,2727,2
82,2734,1
472,330,1
379,1003,1
131,1041,1
800,1210,4
86,127,1
25,4000,1
379,3064,1
19,408,2
46,399,1
281,1112,2
856,1521,1
653,9073,1
10483,12399,1
4443,4467,1
331,7971,1
2420,52,1
11,131,1
5546,6491,2
2457,10330,1
499,723,1
114,455,1
2441,6418,2
172,1290,1
2410,383,1
897,866,1
458,1082,1
2282,1227,2
2740,6414,1
29,1181,4
485,11194,2
9961,367,1
501,2750,1
29,190,1
2995,976,3
897,1531,7
1049,150,1
413,25029,3
447,789,1
1038,749,5
128,4007,2
2410,2693,1
862,2425,1
3183,1108,1
2410,141,1
21507,5268,1
2410,6423,1
1162,1421,2
46,585,2
82,127,2
543,2455,1
200,1268,1
524,2319,1
814,18858,1
180,703,4
1132,1027,1
1071,3371,2
498,354,1
2441,3706,1
126,45483,1
1104,19,1
458,4553,1
16704,22810,1
1210,10118,1
121,11127,3
3691,41201,1
419,1063,1
820,7088,6
157,2321,3
825,6630,3
12,506,1
24,81,2
932,687,1
1038,607,2
589,11688,2
11282,2751,2
3008,971,2
3057,16492,1
2598,377,1
12,1253,1
6992,29109,3
10690,26459,1
1755,1119,1
631,1028,2
2282,1090,2
750,1162,1
1041,2969,1
130,4102,2
2425,1390,1
418,609,1
130,7769,3
618,14171,1
430,1039,1
932,2439,5
1010,1096,1
273,7042,2
36,2150,2
46,1388,4
999,11038,1
144,829,1
15,23,2
46,4171,2
814,13299,1
5,398,1
410,6195,5
1085,2423,4
2420,5227,2
5546,797,1
710,475,1
6574,1307,1
3057,3898,2
430,1390,2
2420,37474,1
1237,38,1
1085,6986,6
82,434,1
924,1507,1
244,995,1
583,3161,1
294,218,1
355,603,1
601,2974,1
58,403,2
1010,720,1
862,1103,4
126,11110,2
276,6692,1
506,9439,3
2410,11127,3
16220,982,1
121,631,1
2362,552,2
232,3725,2
5225,797,1
2639,8838,1
1210,2921,1
336,4772,1
512,1042,1
5544,11117,3
1387,4153,1
65,2036,1
1084,714,1
290,1162,1
750,3524,3
1387,8970,2
167,504,1
130,1387,3
337,289,1
3302,3896,1
941,365,2
533,144,1
631,2288,3
1075,22010,1
6994,16704,1
862,7409,1
583,3558,1
172,1076,2
1301,1436,1
533,105,2
1075,7179,4
506,8304,1
2737,121,1
9007,339,2
450,17970,1
681,3709,1
601,3840,1
16083,5219,1
873,703,3
1268,1389,1
520,2861,3
22,899,1
10331,3325,4
410,385,1
4641,157,1
336,276,1
1420,1080,1
276,22403,1
10484,2832,1
276,4083,4
984,86,1
681,13222,1
418,331,1
762,1241,1
29,504,2
1210,506,1
610,202,5
826,1420,1
1387,3522,5
1301,3349,1
24,105,1
416,2722,5
1627,332,1
58,354,1
11107,132,1
8835,713,1
820,20760,1
16,65,1
1390,8758,1
11282,12524,2
416,380,1
2394,10131,2
969,738,2
749,1253,5
419,999,9
197,6112,2
9250,1085,1
24,269,1
1073,6306,1
60,187,1
265,3990,1
379,1035,1
1421,10004,1
41,81,1
458,2921,3
164,603,2
141,12555,1
265,41197,4
2425,24994,1
62,5545,1
40,3558,3
506,510,2
631,1042,1
631,2805,4
2995,7797,1
3391,18540,1
162,703,2
2362,168,1
1049,367,3
21218,10690,4
3508,204,1
499,2703,1
2227,16245,1
2282,24,1
82,65,2
24,2,2
294,209,2
252,6692,5
306,1283,6
5546,540,1
366,2296,2
289,4080,2
29148,2293,1
50,155,1
458,1047,2
520,3085,1
29228,6808,1
294,1049,3
1025,1386,1
273,126,1
667,1095,1
5546,1496,6
10773,169,1
347,180,1
276,1386,2
720,11282,1
130,1627,3
148,405,4
1085,18595,3
5,1533,2
2311,10,1
610,643,3
39,89,2
162,995,3
6676,6461,1
1020,379,2
1005,4553,2
3368,1386,1
273,415,1
3008,1252,1
6,12555,1
58,38,1
276,607,2
447,11083,10
631,210,1
1038,3522,2
1091,2669,1
398,4033,1
338,26,1
2696,9811,1
410,380,4
932,2374,2
430,4326,1
1032,2793,1
940,5648,1
1032,2796,2
1049,2867,4
169,5220,1
2477,1083,1
1091,26619,2
995,1423,3
12,12680,1
2441,2670,3
3336,2424,1
1091,868,2
232,2374,4
405,1045,4
12,1429,3
27,82,1
46,19,4
6996,21903,1
2687,2311,1
419,5405,2
1465,826,1
2420,10140,2
180,358,1
2457,1301,1
1082,260,1
12429,3691,1
458,720,1
681,294,1
873,157,1
5546,197,1
1436,30208,1
2282,1154,1
19083,377,1
2441,1084,1
1387,1388,2
2410,238,1
2425,720,1
1090,610,1
6195,5220,1
433,1025,1
354,238,1
358,698,2
653,18223,2
3368,2296,1
1301,15466,1
2425,1049,1
1003,2288,1
148,630,1
995,2381,1
543,1020,2
1025,1253,1
585,1465,2
984,1181,1
940,1436,1
5,2919,8
1041,1564,1
1264,2330,1
862,4114,1
631,1416,1
533,33,1
281,12,1
366,252,1
6195,4159,2
1132,9829,1
16239,23611,1
36,12399,1
506,5,1
1039,1032,1
6541,1321,2
234,202,1
458,4159,1
603,350,3
5225,5544,1
1322,12861,3
1038,301,1
2700,14589,1
631,282,3
252,408,1
2990,199,1
1091,10625,1
2783,1184,1
338,1039,2
148,218,2
410,10348,4
3057,825,1
449,518,3
415,738,2
2311,479,4
86,122,1
7009,16704,1
1091,4589,1
12518,3592,1
1158,18272,1
2655,2990,1
984,989,1
6195,458,2
506,2253,3
862,22231,1
498,1443,1
631,2760,1
2352,338,2
16704,2741,1
23611,55091,1
3234,2441,1
512,367,1
405,350,3
405,355,3
189,762,1
1038,237,2
338,1418,1
336,11107,2
2441,2079,2
142,1387,1
41,266,1
1123,3884,1
1083,2703,1
8816,449,1
965,234,1
281,1191,1
941,19058,5
5677,3349,1
447,1823,4
750,667,2
468,1227,3
234,467,4
820,3846,2
618,11300,4
336,2424,1
79,3,2
82,941,1
618,3060,1
1533,26132,1
683,4602,2
932,452,1
845,24319,3
653,6098,6
3725,4000,3
294,1214,1
4774,714,1
398,3631,1
2698,2439,2
131,82,1
2293,2463,1
1083,12054,2
167,38,4
2503,3348,2
2457,23959,1
167,105,2
16,72,2
410,1106,1
24394,2180,1
8512,4083,1
13299,13726,1
16950,2698,2
144,4059,1
2737,199,1
162,631,1
1010,1042,1
631,2311,1
931,1194,1
281,124,1
1421,5220,1
114,6,1
15130,1426,1
1075,10043,3
1041,1175,1
1321,1293,1
419,46,1
1267,210,1
418,11,1
11,367,1
897,366,1
294,4774,1
543,379,1
979,33634,1
8817,200,1
1071,288,1
19789,37951,1
800,6630,1
985,164,4
6414,830,1
24,80,1
2737,978,2
1025,8970,2
982,156,1
65,170,1
5544,20532,1
1533,648,1
2441,37276,2
738,1426,1
2381,1267,1
931,603,2
512,2413,1
506,2581,1
130,932,1
2639,2424,1
985,1027,2
506,379,1
131,506,1
114,589,3
44,52,2
232,26,1
631,918,1
15,66,1
1005,4083,6
5,252,5
336,4,1
703,1269,1
2696,2703,3
128,6267,1
610,306,4
1075,2425,5
982,10492,2
130,4171,1
418,36,1
918,23097,2
234,2282,1
1050,272,1
47,5573,1
1082,895,1
9252,29228,2
126,924,1
5,1104,2
1071,458,1
5111,11053,1
1533,12405,4
1064,1085,1
6,2463,2
405,3539,1
1038,19164,2
130,22185,3
3368,1532,3
40,290,1
36,3205,3
1386,128,1
664,3008,1
62,1322,4
162,1095,4
4521,2323,1
252,416,2
467,1426,1
797,135,2
2861,3085,1
2288,618,1
984,677,1
244,260,1
583,595,4
62,6248,1
969,1416,1
294,3352,1
1075,6112,2
12,1047,2
29,899,2
10010,2410,1
1132,1078,1
2288,1110,1
338,330,2
1090,132,3
44698,2566,1
12,10561,1
11750,2703,1
172,3146,2
631,511,1
26,1084,1
37439,715,2
1050,4053,1
1041,1160,2
2311,24325,1
2921,21331,1
1010,3685,1
5,839,3
2441,49927,1
1049,1533,3
985,371,1
2995,5227,1
4906,2990,1
122,2394,3
162,417,4
148,1082,1
931,1237,2
385,12451,1
405,1148,1
2639,4750,3
37439,697,3
2410,2374,2
2441,3985,2
931,244,1
2362,22262,1
839,1627,8
3391,3386,1
430,5587,5
336,157,1
749,4326,1
833,45468,1
294,206,1
130,332,4
6380,135,1
11,418,1
16,29,1
31,141,2
6574,2250,1
60,52,1
724,235,1
449,6894,3
720,940,1
289,1088,1
12331,3302,1
20,234,1
1025,1038,1
3302,150,1
825,354,1
46,40,1
42,1,2
610,1269,2
237,1531,4
968,385,1
1181,873,1
150,714,1
800,6195,1
148,1150,10
20,11688,4
192,133,1
192,3892,1
1162,5773,4
931,1003,3
1038,13562,3
449,1204,1
2503,34326,1
5544,7392,1
7975,365,1
762,1078,2
1003,2727,1
641,2497,1
410,4271,4
609,410,1
122,982,1
2381,1204,1
20,4628,13
430,4331,1
294,978,3
142,134,2
1264,6,1
9265,133,2
170,3551,2
982,3325,1
845,2832,3
128,9,2
273,1160,1
29,512,2
1386,1408,1
610,468,5
28262,1436,1
130,3522,4
1627,4271,2
1038,1386,2
458,2919,1
19,1241,2
6248,317,1
524,845,3
86,68,1
167,512,1
10330,2423,1
512,1108,1
10330,2457,5
12,4515,2
281,1074,3
1090,403,4
398,10348,4
167,496,1
800,16220,1
317,200,1
2662,48325,1
60,35,1
3709,7971,1
681,11608,1
2410,1023,1
377,56669,3
252,5174,2
410,1429,3
2719,1390,1
130,22403,1
862,749,3
330,16,1
6676,41197,4
931,352,3
985,1075,1
984,1088,2
6195,9353,1
417,2580,2
33,317,1
10484,12565,1
714,4032,1
234,1435,1
152,9851,1
82,355,1
416,40,1
46,380,2
6574,8970,3
3234,498,1
281,1035,2
46,1038,5
1991,4603,1
1321,600,1
862,607,4
18,44,2
164,22,1
12,2448,1
1110,641,1
410,5,1
1429,4153,1
368,416,1
4603,1837,2
6574,1387,3
31,1098,2
2282,13499,1
189,202,1
1083,1210,1
126,12555,1
623,11,1
601,1175,2
533,38,2
157,1017,1
354,1101,1
583,1134,1
234,15541,1
631,1123,3
2995,7086,1
11,989,4
5546,715,3
1321,28596,4
121,2462,1
989,1218,1
25243,1085,2
2727,21363,4
197,128,1
159,6678,1
197,365,2
862,5174,1
1003,1302,2
800,4083,2
1061,7179,1
697,62,3
1147,2969,1
2776,1540,1
281,418,1
18894,2566,1
2503,4294,2
1436,25815,1
398,2251,2
1010,4117,2
367,2497,2
2921,19366,1
610,1435,2
2737,16704,1
5,1408,2
1003,762,1
533,11622,1
410,800,3
984,22,2
11083,29424,1
