source,target,weight
3396,2726,3
22203,1005,1
58,1020,1
409,257,2
1158,17707,2
18234,204,9
3060,47,5
1268,403,7
11273,162,2
1387,252,17
38,936,1
32013,46,1
2420,6079,1
332,252,12
826,2288,1
4057,121,2
282,316,1
409,10948,1
141,265,1
6087,432,1
306,798,5
789,2,1
244,1039,3
940,3709,2
447,12005,1
1386,12,3
581,347,2
1158,583,2
2311,479,9
420,19977,1
332,398,7
14589,11755,1
46,122,2
931,3008,4
797,715,2
37463,6574,1
290,1020,3
9715,235,3
336,19771,2
447,420,5
2969,417,3
244,762,7
121,1041,1
1184,1010,1
2783,10997,1
4172,1025,3
630,1397,1
40,931,2
2421,2420,5
9,653,3
58,543,3
2655,1386,5
6808,2478,2
4084,332,1
3691,10157,2
1785,979,1
2726,265,4
979,2639,3
6894,3207,1
204,6726,2
2362,21459,2
683,2448,1
6894,141,5
999,4603,1
41810,936,1
3522,416,2
1041,667,5
43560,354,1
223,9583,1
317,1268,7
10690,2740,5
2477,18303,8
2311,797,3
664,39,1
86,89,6
6767,294,1
1386,336,1
4083,46,6
1416,601,1
142,13,7
51857,1025,1
232,2477,2
499,383,4
209,605,2
192,38,3
180,405,3
234,28887,1
209,418,2
15685,918,1
430,1390,5
1411,6044,1
2410,2282,1
7197,1390,1
3038,968,2
31,281,2
197,715,17
2639,2990,5
30347,223,5
1184,2282,2
377,1322,6
10,2,2
167,1096,1
32079,982,4
607,130,3
1426,200,2
720,2420,22
800,410,11
982,7178,1
2671,2521,1
2251,1210,3
6195,583,2
202,234,3
839,1005,2
589,2944,5
10140,4814,8
1071,29,9
405,273,3
3537,762,1
21957,441,7
553,2669,1
22,8780,1
4602,683,4
141,17467,1
19771,820,1
4260,2375,1
18983,6380,1
15,18,6
2671,37276,1
4603,4585,2
3057,9465,2
11194,11083,18
2598,197,12
9028,11194,1
1387,150,1
931,14,1
1423,2672,1
234,603,3
1035,873,1
969,618,3
192,58,4
618,415,4
9415,605,1
6380,31536,1
2454,180,2
2639,6912,1
856,4383,1
42,368,2
3057,2068,1
415,1306,1
6464,814,1
204,3231,1
840,3709,1
982,8718,1
192,3057,2
16704,7009,1
918,4059,2
2049,683,1
801,403,1
3062,60959,1
1027,180,2
430,6676,1
990,281,5
2375,10484,1
1035,1020,2
52,24,3
27238,2783,1
2687,410,2
2973,172,3
28643,475,2
12939,820,2
11177,1132,2
866,2457,1
5219,8758,5
383,5,1
13,1532,5
9,3060,4
456,485,2
3349,447,1
2431,367,1
40,22878,2
621,40058,1
3,58,1
798,1455,2
868,2375,7
2655,12,4
595,204,1
266,14,10
3812,2362,1
169,21941,1
28643,840,1
114,36,4
168,524,2
4254,1005,1
619,347,5
418,27,3
14778,1091,1
2700,1083,6
553,2726,3
383,235,4
1465,2639,7
9007,660,5
2979,234,1
9252,1268,1
12574,128,2
1090,18673,1
234,645,1
1433,3679,1
968,5220,1
4630,331,1
504,506,2
132,1091,1
10958,862,2
172,1096,2
86,65,4
5,2407,1
152,3840,2
2375,20,4
12301,4602,1
12,380,3
7975,377,7
3508,3426,2
20,503,1
697,28596,1
69,66,1
271,47,1
4529,170,2
3230,718,1
10690,2742,1
19,800,2
601,2977,7
6,24245,2
601,172,4
1463,27,1
5219,980,1
172,25267,1
19,398,4
265,121,3
273,221,1
862,61,1
750,1435,1
9699,266,1
430,1047,3
669,3327,1
130,3898,1
1390,150,1
1005,4097,3
749,36745,5
2420,502,1
3054,1071,1
479,715,3
6890,114,6
336,3334,1
20,4628,16
7014,4814,1
2311,8684,5
2282,2,2
169,3899,3
129,533,2
46,1390,10
15,82,6
2457,331,1
40426,35957,2
409,503,6
294,703,3
1518,868,8
36,749,2
932,3729,1
377,15,1
169,24,1
1095,2067,2
5771,4603,1
2431,4535,1
13328,6996,2
7968,1071,1
1465,3327,2
6475,2311,6
4603,8699,3
1755,6414,1
5,12,8
6377,6380,2
2990,9241,1
6994,4482,3
6996,432,1
2457,11449,1
144,5223,1
2282,354,2
1082,265,1
681,750,2
20699,825,1
2863,294,1
16,25,4
503,1562,2
31787,589,4
2700,1799,1
37276,128,1
429,1038,1
2381,8841,2
124,164,7
3371,29,1
641,621,1
12054,2439,1
294,2431,6
7918,5544,4
845,2944,7
29,294,1
1038,1025,13
2321,28643,2
2969,1082,4
120,9007,1
1080,1162,5
3348,2425,3
22,148,9
603,132,1
825,4291,1
572,164,1
498,40058,1
902,157,3
53,932,2
197,1322,22
5546,169,1
12469,4603,1
630,2619,1
1194,873,2
2239,749,2
290,1037,1
82,79,8
1467,4260,3
3308,9,1
2,94,1
2662,122,1
40445,1091,2
3216,873,1
352,1123,4
235,3396,1
354,683,1
995,273,2
715,6380,5
441,8699,1
5220,10693,1
30,24,2
1078,164,4
1111,3728,1
897,13,9
2063,1268,1
1005,410,7
2463,6894,3
1111,2180,4
44,60,1
20,12399,3
603,762,2
697,197,28
14857,1091,1
6993,6992,4
8658,3057,1
152,4573,3
27520,749,2
5358,2457,1
132,1228,9
107,33,1
150,1532,4
9099,2973,1
1562,5225,2
273,993,1
404,2945,2
4750,12,3
1003,1027,2
897,410,1
129,266,1
1385,5,2
2441,11831,1
2925,610,1
40,3,1
2740,1083,1
533,80,8
59,336,2
2742,6249,1
7179,1085,2
4687,21957,1
1118,605,1
419,46,3
585,338,3
5174,1429,5
430,1387,6
11609,5223,1
8541,5546,10
11688,6894,1
566,3234,2
293,82,2
16795,1010,14
605,18,1
42,6642,1
479,850,1
6992,2477,6
855,750,6
6361,3592,1
506,369,1
3230,204,11
940,2687,2
350,148,5
367,897,1
3709,6767,3
20,126,8
135,62,5
12302,2740,2
2457,3329,1
62,3898,1
8715,126,1
1050,1532,3
5662,940,2
10390,416,1
1080,653,1
3205,152,5
58,3935,1
903,932,1
4114,2722,1
1321,2781,3
206,10,2
2969,10004,1
3899,10483,1
4326,416,1
1435,798,2
24,472,2
9415,130,3
418,368,4
3060,3396,4
131,366,4
6992,4394,1
714,16733,1
651,419,2
266,5192,4
5544,13607,1
982,2434,1
13924,2311,1
53,2737,2
895,244,2
3266,2424,2
282,601,2
72,8,2
7179,68713,1
4959,46,1
2150,36,2
610,1455,2
14598,2431,1
9851,2323,1
4083,2655,1
3135,750,2
1025,1010,1
141,1049,1
8970,332,2
1073,58,1
1017,5107,1
1105,862,2
1387,6195,8
32405,46,1
5648,7077,1
1301,2784,4
1210,416,6
409,170,3
1082,1031,1
1053,1082,1
197,498,1
10240,157,1
475,3172,1
46,790,1
1389,383,1
2448,940,5
3691,10627,2
537,714,1
2863,982,3
1164,583,4
15,58,1
28643,9888,2
28643,566,1
23611,19662,1
1134,294,2
265,419,3
15136,3325,1
350,164,4
2448,3709,4
41197,3999,1
918,2776,3
7197,1005,1
22045,862,6
430,18642,3
636,4128,1
995,3161,4
152,9961,1
3714,10695,1
8963,1083,3
6418,2156,1
1386,2655,6
931,405,4
2079,128,3
641,405,6
3938,130,1
458,276,5
58,3892,2
3371,148,1
197,466,1
355,3008,8
355,2425,1
7179,2424,2
868,80,1
2655,410,4
1017,714,1
354,30510,3
17,20,1
347,157,4
3999,9465,1
18,44,3
306,2687,1
1035,405,5
2125,1411,1
924,833,4
13,142,7
2721,408,1
855,618,3
294,6414,1
1134,1467,1
398,1038,6
3060,3386,1
1411,1005,2
213,797,2
5587,800,10
6414,3834,1
13047,2671,2
2296,169,1
290,1290,2
281,714,3
18075,553,1
1184,204,8
8793,1301,1
4529,2394,1
83,2381,1
38479,506,1
714,13,4
2503,8107,2
26,167,2
80,169,1
2843,458,1
12266,223,6
2784,683,4
232,5287,6
6163,377,4
1269,384,3
24575,47169,1
2079,730,1
4059,2394,1
10314,422,1
44156,1085,1
9252,273,1
134,2296,1
10484,114,1
6764,918,1
4084,416,3
20,6105,1
918,20908,3
1520,918,2
120,924,1
1506,7088,2
1059,419,1
902,4482,1
16439,2672,1
16795,13222,3
14831,2867,1
2067,826,1
13499,1075,3
1023,294,4
3057,2462,1
12399,20,2
589,141,5
1017,232,1
4128,932,4
2671,840,2
993,631,1
169,3060,6
3038,172,2
2995,17485,1
618,749,1
978,430,2
355,1071,5
355,1027,6
2444,63,1
33,631,2
4250,409,1
2553,410,3
2639,336,8
12382,845,2
985,631,2
9961,410,3
167,72,3
383,132,11
1123,2805,2
1918,2740,1
327,9233,1
2364,289,1
252,46,11
16,39,6
2722,5587,2
4061,130,7
12,6429,1
845,2375,3
5619,204,1
8684,62,5
873,543,1
126,449,7
798,1304,3
4114,1627,3
6711,897,2
3,79,2
11907,2227,1
918,19662,1
6028,157,2
16296,6996,1
19,4361,1
4785,294,1
12,1387,13
524,126,9
1533,11590,1
252,5174,3
2722,2843,1
447,631,1
175,162,2
8758,1390,1
2598,19039,1
3688,355,1
1148,148,4
895,273,1
982,25242,1
4814,1134,1
6347,169,1
142,208,1
23097,420,2
762,3008,4
2478,168,1
28643,7776,1
506,1010,2
1426,306,5
1244,34148,1
4750,2457,6
703,985,2
128,2984,3
148,984,3
430,312,1
1269,132,2
20,589,6
7804,2293,2
192,113,1
9,553,2
365,197,2
1506,14569,2
1467,1291,2
845,868,3
17444,170,10
65,48,1
4779,6676,1
16953,982,1
24575,11194,11
1090,172,1
273,2698,2
337,2292,1
234,132,11
2419,1423,1
141,252,3
4,1019,1
306,1426,5
4634,2740,1
23097,10314,1
441,3706,2
14171,12424,2
234,6503,2
449,1158,1
714,606,3
1390,1627,3
2671,169,4
379,18075,2
1105,1387,1
44368,3898,1
46,6195,5
28095,1180,1
839,430,9
458,2722,1
366,13,6
12381,589,2
11,1060,9
979,7378,1
1008,1005,1
418,506,4
2504,10484,1
1073,3171,2
1181,762,2
663,12861,1
845,324,1
1267,2292,3
1091,15613,1
415,6450,1
352,379,2
36,924,4
1301,4750,5
7185,204,1
3719,2703,2
7077,171,2
985,29,9
130,458,15
132,820,1
2428,2477,1
9249,2288,2
1181,989,1
1020,543,2
2239,46,8
1210,130,5
553,2670,5
121,2462,2
738,969,2
1081,1147,2
2921,1025,1
1420,1162,4
21283,157,1
130,26722,17
1390,276,10
3609,3691,3
1043,232,1
5026,2727,3
5225,10149,2
2662,459,1
1421,347,3
5544,180,1
12,19,12
126,740,2
798,32704,1
5572,5545,1
1241,641,2
2454,931,2
2457,336,9
2521,2639,3
120,141,5
5358,1108,1
2497,367,3
1005,1025,7
5582,839,1
8738,46,3
415,583,5
2455,931,4
6087,1242,2
1322,8541,15
6692,410,5
2891,5546,1
892,1321,1
2776,144,3
416,8970,4
7614,6992,5
10719,339,2
1443,18,1
26459,10481,1
653,4720,2
16795,1049,3
918,2362,10
855,1165,2
1264,2944,4
862,1059,1
2311,1321,6
5227,1465,3
621,940,2
232,16988,1
2727,28643,5
2783,1755,1
984,141,1
936,4448,2
358,1219,2
475,3057,21
5219,3993,4
162,595,4
6195,7769,2
820,36,8
1436,2433,1
3225,1417,2
202,1301,2
10492,336,1
6269,653,3
10632,1390,2
979,2428,1
520,498,2
223,144,6
4750,21957,1
120,1083,1
60,4,4
1269,202,6
2740,6414,13
131,583,4
2553,3508,1
2687,3391,1
1301,25,1
1307,410,3
704,410,2
10643,130,9
610,4,1
2754,660,1
2750,833,1
7185,1159,1
339,964,1
605,5220,2
1090,3911,1
2288,2156,2
5572,41345,1
1053,610,1
265,2063,1
150,472,3
566,3751,1
1158,244,11
171,11,1
2696,2737,6
25065,2323,1
6996,9007,4
4146,252,1
306,383,5
2035,1082,1
336,366,1
306,2,1
1826,1084,1
989,762,1
1029,1050,4
12100,2079,3
1049,1038,1
2566,5111,1
257,41,1
2477,338,3
380,1210,1
383,42,1
1321,5544,1
4146,1038,3
1186,2374,5
4585,4603,4
3205,924,3
273,3558,1
2999,1132,2
281,371,8
2672,840,1
1065,2381,1
202,2156,1
968,1184,4
419,2362,8
289,1112,1
10155,1390,1
14533,5225,1
12105,11194,1
1306,33,2
282,29228,2
797,5546,2
6266,1038,1
1029,79,2
10484,2293,5
5543,130,5
1408,5,3
1186,4057,2
202,1090,3
4602,47,2
762,1020,6
2598,3225,1
36,3,3
1388,46,5
12438,964,1
845,12382,3
25922,1387,1
6593,130,1
28,82,1
130,1388,3
4103,410,2
1461,192,1
29228,2727,3
3008,6066,1
1385,4541,1
446,642,1
2292,3211,1
11831,419,2
585,27,1
2424,455,1
1090,798,4
33,947,1
2805,631,4
720,114,3
3709,2293,1
1010,985,8
631,244,2
762,189,1
410,607,7
1531,506,1
12405,1084,1
14,266,6
1387,9826,1
995,1,1
498,354,6
128,1402,2
383,5817,1
3336,2425,3
1049,11,1
29143,2503,1
868,833,11
740,868,3
255,868,2
499,3892,1
1421,667,2
3302,333,1
11300,1158,2
18850,5225,2
2462,449,1
932,8608,1
1627,5,3
79,749,1
1268,1237,1
718,3898,1
312,29228,1
19083,2598,1
1043,2311,1
167,15,5
1038,5514,1
2227,6992,3
170,496,1
8715,2703,1
589,1047,1
6890,2381,2
290,2580,2
520,157,8
897,58,2
895,1837,1
27525,1025,1
317,82,1
2783,2156,2
28643,2727,1
23611,26558,1
2639,2241,1
2598,450,2
1132,512,2
1511,524,2
12280,327,1
4537,62,3
1467,825,4
19164,4083,3
4603,10,1
72,14,4
990,762,7
935,503,4
1084,868,1
22,631,1
1268,132,2
202,610,9
4172,1387,3
776,589,1
510,5,4
5587,398,2
29228,11148,1
3592,6249,1
3592,338,7
641,1020,2
6993,23664,1
12383,524,6
7185,683,4
16651,15,2
1390,13562,2
4441,503,2
3368,13702,1
873,11,3
6574,1429,8
266,648,1
6368,294,1
475,1837,1
1025,704,3
19,1241,3
39,66,2
7124,3911,1
20,383,1
12064,3719,2
24361,1390,2
2566,9283,1
1388,1385,1
26789,416,2
12438,8835,2
2990,7794,2
80,533,6
553,9415,1
667,12,1
11127,1124,3
1184,467,3
601,8429,1
999,11245,1
6939,3508,2
599,314,2
518,114,1
332,4085,7
697,814,6
5086,995,1
266,127,1
4361,130,2
2737,2781,2
16247,21218,3
3325,4297,1
358,1003,2
458,130,18
5565,60,1
553,76,1
1992,2431,1
979,993,1
337,379,6
750,1420,4
2783,11390,1
150,114,2
62,710,1
3592,6996,10
865,936,1
979,13,1
162,738,3
5,20,2
80,2444,1
3592,5111,1
4035,720,1
20658,2566,9
127,4,1
11,512,2
128,4603,4
409,35328,1
403,10693,1
2424,3349,4
1029,336,2
2639,10331,1
14,902,1
5358,897,2
8031,4482,3
715,13299,11
65,83,1
4,103,2
924,6646,1
281,31,5
24459,2311,1
1084,1050,4
1070,41,1
14,7443,4
337,1071,7
133,449,1
27613,130,1
2998,873,1
272,306,2
618,2861,1
596,167,1
202,1268,6
204,18234,12
449,208,1
7789,1085,1
37718,2740,1
2454,1071,2
24,4,1
2381,3840,8
2969,1158,8
2420,1075,6
5587,410,3
142,458,1
47,2984,3
408,6692,3
504,2503,1
1027,31,2
8056,2503,1
19083,814,1
1104,862,5
28643,255,3
14621,2566,1
353,931,1
715,5544,5
2300,197,1
566,403,2
204,9681,3
38497,8838,1
3352,2639,2
932,232,2
856,2686,1
244,294,3
1387,6574,4
415,1041,3
677,281,2
3345,2457,4
62,8054,1
39,42,4
11,1270,3
1322,4,3
19278,44,1
10093,1075,1
216,13726,1
354,1433,2
1444,336,3
64,21957,1
1766,740,1
49364,18303,1
164,1194,2
1084,2441,1
24526,814,1
979,609,1
2990,10140,9
273,1071,2
291,1119,1
6108,3592,1
17671,5107,1
1506,27078,1
82,162,2
566,6028,1
2740,1918,1
762,358,2
172,347,1
409,419,1
2867,4050,1
595,39,1
609,114,1
416,2722,7
500,467,1
503,24547,1
317,403,5
568,533,2
989,1032,6
2655,506,14
1160,1181,1
989,289,2
410,862,4
826,750,1
609,339,1
1108,131,1
206,31,1
4482,3690,1
190,621,1
379,114,1
2580,415,1
7077,368,2
8,152,1
862,2331,6
2919,410,2
3057,16492,2
458,862,8
500,235,1
1010,703,3
144,2566,11
2441,653,6
2227,660,1
122,121,1
2698,2410,2
1096,3521,1
24332,2311,3
5220,1007,1
2566,11405,1
3327,979,4
3898,10730,1
157,498,2
14,434,1
1041,148,2
35,16,2
86,113,1
11117,697,1
6996,8838,3
232,1083,18
2227,12109,1
641,1123,3
252,142,2
2745,2477,2
15,46,1
2125,3057,1
503,2615,2
16,148,1
4450,266,1
1003,2288,2
12,79,1
5225,14533,1
430,5,10
932,8031,2
2441,7185,3
60309,409,2
409,244,1
6444,169,3
17444,5192,1
2424,1075,18
4114,6195,1
9249,1420,2
605,128,3
13,39,1
800,1387,8
6371,126,1
37043,605,1
29,2262,4
833,3216,5
2503,4814,2
3327,2990,3
512,12869,4
40,338,2
2477,11259,1
3725,932,2
985,11,3
37439,7975,2
223,16268,8
833,1506,6
159,410,2
1091,2698,1
2457,3345,4
2700,281,1
1084,897,2
683,447,1
383,4,2
985,1071,6
6163,5544,2
1022,4,1
170,65,2
15845,10314,1
294,114,3
260,2995,1
3719,6672,3
589,829,1
10857,169,1
4814,2990,9
162,932,3
5358,472,5
244,1423,6
29109,1465,1
1423,683,3
653,967,1
8697,2672,4
4128,8031,1
7661,2672,1
114,2282,2
1118,999,2
244,750,4
22619,130,2
1234,720,1
540,5544,2
294,18487,1
5514,1386,1
800,4541,7
20070,697,2
1060,1123,2
862,1307,3
2745,1091,1
1267,141,10
2503,24296,1
2477,9007,7
120,6890,5
429,3392,2
999,23,1
6646,114,2
11033,475,1
314,28788,1
1049,2288,1
29785,157,1
6189,9007,3
480,1227,1
126,825,4
5546,11116,8
1085,8024,3
5546,11053,1
1071,1020,4
3205,20,3
1043,338,1
6600,410,3
72,82,6
2698,8936,1
2156,642,1
12861,7809,1
11470,20,1
1025,130,9
1064,14,2
450,1322,7
1194,1132,2
9690,4083,1
1082,1005,1
156,410,2
44,282,1
749,800,5
2477,1180,1
11116,5546,5
398,2331,5
749,6574,1
631,11,4
11127,49702,1
119,2420,1
1074,29,3
714,629,1
105,41,2
3349,20467,1
2262,631,1
2580,10855,1
524,776,1
22048,6195,1
1180,2477,3
169,7185,3
3391,169,5
543,289,5
8047,6993,1
5587,130,3
861,294,4
14,132,1
10958,4750,1
6365,595,1
450,5545,2
1005,1104,2
1096,6836,1
192,234,4
354,720,1
10004,1423,1
1132,72,1
3336,4294,2
6993,20839,1
8835,11749,4
2867,826,1
1423,10004,1
1049,630,5
1081,3911,2
82,221,1
642,2926,1
252,1385,8
1082,2969,9
6890,7160,1
36,18487,1
4290,204,1
29962,3060,1
1132,281,3
3733,40426,1
1736,941,2
130,4061,12
6414,19744,6
1060,873,3
825,11688,1
447,2462,1
820,1533,1
1111,2282,2
1074,405,2
89,1268,1
468,200,6
105,1065,1
2063,128,1
257,410,1
33,42,3
475,58,5
15,2,8
861,33,1
128,169,5
814,6383,1
18,35,1
1465,419,1
1164,458,1
12517,4482,1
6108,9007,1
5,2250,5
265,260,1
2944,20698,3
543,762,1
6996,21218,7
3687,11411,1
1301,447,1
1245,449,1
141,79,3
3592,8701,1
170,11609,3
14806,2441,1
252,3234,1
2464,47,1
10460,503,1
1426,2410,2
7185,29808,1
306,681,1
1411,4558,1
687,3714,1
352,355,2
337,985,3
29,1034,2
6574,46,4
833,4652,17
1075,429,4
8494,1533,1
21957,3985,3
71,1467,1
935,14,6
52545,354,1
862,1627,9
715,2598,8
86,2036,1
762,1003,2
3691,10688,4
2441,2984,2
3097,2783,2
2775,467,1
4603,54369,1
10140,2457,5
1073,683,1
417,429,3
420,3900,1
329,1025,1
119,1421,1
2292,845,4
5219,1837,2
1083,6356,1
2478,10512,1
720,7378,19
25807,1085,1
347,9961,1
6107,172,1
11194,10968,1
419,272,1
35,4083,1
252,410,10
114,42,3
157,22294,1
4172,5,2
61,750,3
379,3744,1
8819,157,1
873,1078,2
26,2293,1
1204,2381,2
1283,2925,1
2687,16795,18
625,553,1
29808,6418,1
368,13,4
1038,398,7
7074,416,1
4590,4057,1
8697,169,2
1390,419,1
1082,29228,13
132,133,2
503,6055,2
1096,148,1
3497,2180,1
27,3187,1
7030,862,1
6676,2,1
2693,2410,2
25246,5107,2
265,605,3
1416,1421,1
4807,10468,1
660,29,1
171,33,1
697,8541,12
289,931,2
121,10694,1
40426,10688,1
1421,1159,3
368,121,1
58,762,3
511,873,2
447,164,1
44,42,3
31205,10468,1
20,6890,2
6994,16245,3
506,36,5
814,1321,6
144,11006,1
458,19,6
599,12669,1
3331,498,1
332,82,1
3911,1420,2
1304,672,1
2381,1508,2
1390,22231,2
148,11,1
931,2262,2
6405,8835,1
19164,252,4
4319,3205,1
141,221,1
972,29,4
167,30,2
1252,1132,1
621,1247,1
566,306,2
371,72,1
72,533,4
1241,797,1
10483,1204,2
43293,498,1
969,244,7
703,1027,1
329,46,1
8579,800,2
5,40,3
618,1564,2
349,39,1
46,4554,7
3544,2227,1
1186,121,2
2671,8841,1
45838,450,2
13288,3691,1
1095,415,2
931,1003,5
2296,331,8
7189,2503,1
1443,13726,1
825,36,4
1429,416,5
3691,422,1
2553,1132,2
417,3938,1
2672,143,1
2448,1531,3
1433,2861,3
6992,6422,9
16245,660,5
4814,8107,2
1074,164,2
4467,122,7
862,398,5
4718,800,7
12869,512,2
2420,419,2
273,3161,3
2424,7056,1
37276,169,2
33,10131,1
265,14171,1
1390,800,6
121,22220,1
10330,3336,8
22,1123,2
62,415,2
2990,294,6
1031,873,2
398,379,3
33734,46,1
698,543,4
24032,13726,2
46,408,2
940,1531,2
10484,7160,4
383,1283,2
350,2454,3
820,873,1
162,5,5
124,762,7
6996,6994,3
6678,169,6
232,2781,1
862,6195,7
52,80,2
1269,403,3
1277,1411,1
157,3183,2
6065,289,2
979,1436,3
979,10140,1
2737,9007,1
20,19294,1
6098,128,1
932,121,9
1387,416,11
447,2282,2
252,209,1
336,978,2
1433,5689,1
6432,5287,1
14078,2995,1
940,6676,1
173,338,1
366,6676,2
200,3935,1
202,865,2
798,610,1
314,39026,1
1227,200,1
3524,750,3
599,765,1
317,931,3
749,4113,2
27,33,5
128,3277,1
2855,447,1
895,995,2
630,3711,1
1837,2441,3
19,2790,1
60,15,4
12374,1267,2
3524,583,3
22,355,4
6380,941,4
13390,314,1
12109,552,1
10140,982,2
45275,3060,1
1073,273,2
5107,825,2
5174,1627,1
336,210,3
6475,5225,4
36,583,3
447,918,6
667,10876,1
5225,13718,4
3396,8158,1
6418,605,3
398,130,7
2700,11127,7
2696,9811,2
2239,2921,1
449,924,1
3,4,3
6087,10668,7
1084,585,1
86,127,2
6987,336,6
740,2381,3
2362,11194,3
649,458,2
1186,2693,3
496,833,1
5220,6098,4
2378,833,1
3396,2441,2
2737,121,5
641,931,3
289,350,8
1059,750,1
4057,3691,3
2331,1386,3
1159,1039,2
26564,1301,1
825,371,1
1387,1005,6
1253,862,4
238,338,3
2282,520,9
20129,2394,1
4599,169,2
6023,976,1
18303,28178,1
2744,2227,2
150,1050,7
12438,11126,1
2670,3060,2
409,122,5
566,11469,2
10872,2700,1
1047,130,6
276,20519,3
289,2963,2
350,289,9
3524,1158,1
170,10131,2
2362,12460,2
3060,3984,1
122,167,2
1085,979,4
126,114,16
10131,94,1
6363,410,2
47,317,1
41,355,1
2374,16704,2
1038,294,2
683,47,5
6025,3508,2
252,800,10
23826,206,4
17444,4333,1
132,642,2
2180,3898,7
20698,979,1
1005,19164,5
472,366,4
964,932,1
4603,2671,6
13,33304,2
839,7030,1
332,6195,4
355,984,4
1301,4064,2
524,18075,1
1837,6593,1
289,31,5
13716,6475,1
5111,599,3
2760,631,1
2598,1322,9
4750,720,13
216,121,1
2464,405,1
237,2441,2
660,5268,1
25,409,1
142,621,3
979,7006,1
9,1270,1
7788,2425,2
317,276,1
1244,367,3
9,2441,4
105,26313,1
5026,28643,2
4001,3062,1
8023,2420,2
332,46,5
10484,3841,2
797,5544,2
2581,1038,2
1073,354,1
1186,44753,1
4128,11135,1
399,1027,3
2424,7211,2
10789,2282,1
1242,144,8
16795,1083,1
641,12321,2
4424,999,1
13607,417,1
417,20,1
10789,6418,3
1390,252,5
9881,1421,1
2180,1411,7
3898,1111,3
4084,252,1
192,204,2
202,798,2
2410,18916,1
10140,2420,3
9010,5026,2
3348,3336,1
2,4795,1
172,1290,4
499,500,4
1090,234,9
749,1210,3
1321,19039,7
2783,27238,1
144,5107,5
76,306,1
79,16,5
11127,964,3
2362,2293,1
498,3148,1
2238,667,1
986,873,2
19771,2323,2
12,22403,1
720,543,3
25,167,2
7378,10331,9
1164,1423,2
2463,120,2
128,2441,6
1025,1390,7
14,18,1
1159,7042,2
653,8701,1
2671,6880,1
366,679,1
2288,358,2
30200,1162,2
6078,999,1
441,6163,1
355,1220,4
169,750,1
3336,3329,2
27,6195,2
2463,2330,5
2466,17444,2
10695,6993,1
62,1301,1
6195,5,5
349,180,2
918,36590,1
148,237,1
932,40426,2
1320,1411,1
1039,21283,1
618,1095,5
15268,3349,2
1421,169,1
16,86,1
8474,415,1
1532,169,1
10480,62,2
585,472,1
1162,3524,1
252,2790,12
4750,4294,3
409,724,1
3687,3691,1
6320,47,3
244,148,2
4441,2444,3
30289,2424,2
11603,366,1
11648,2995,1
6993,10481,1
749,8970,2
826,3793,1
18938,506,4
18208,738,1
157,520,8
988,405,1
1387,862,12
3205,1418,1
114,3205,2
2441,1091,3
1436,416,1
2251,46,6
410,537,2
235,1184,1
144,2337,4
16704,1186,2
29228,448,2
1184,601,4
52,122,1
855,4053,1
321,60,2
3551,936,1
466,512,4
13288,204,1
1387,1429,5
4059,144,1
862,618,1
2477,2737,1
2521,2423,1
18018,294,1
5225,62,4
170,856,3
276,2251,2
715,135,1
924,3212,1
48,60,8
172,1199,2
1091,3386,10
6377,5546,5
3679,114,1
17444,7443,3
14171,819,1
984,1003,4
829,2503,2
6996,6993,6
16795,273,2
20058,653,4
5724,7185,1
12378,141,1
762,22,3
8690,820,11
941,11117,13
1416,13523,1
157,3892,3
2425,2459,3
931,281,2
358,398,1
306,6643,1
16,27,5
527,993,1
5,46,9
931,31,3
1085,6676,1
566,192,4
681,11,2
1306,202,3
59,69,1
38290,130,1
12438,235,1
20698,3205,1
9005,1268,1
19,6574,3
408,800,10
2844,6,1
1304,21615,1
506,1387,19
2293,541,1
2282,1010,1
2,499,1
11127,11125,4
2995,43305,1
169,10959,1
873,7067,1
4031,1386,3
3371,164,1
167,6706,1
1176,630,2
967,3349,1
4146,506,3
419,1184,4
449,15541,1
3837,2362,1
7042,415,2
1035,19,1
20095,2737,1
713,3508,1
6767,331,2
3057,12,1
31,399,5
2995,2503,5
798,703,1
33439,653,4
631,663,1
500,1268,1
134,8568,1
2639,1286,1
543,873,3
416,4361,1
540,1321,4
2783,663,1
317,9265,3
2423,2503,2
566,58,7
28178,5546,1
4000,410,1
4297,1085,4
367,1087,1
27568,800,1
3060,5619,1
271,10484,2
19,3911,1
990,1123,4
48,683,1
1134,273,2
6890,11282,4
1531,6182,2
2481,2410,2
3426,467,2
4255,430,3
11127,59524,1
1304,306,6
9007,48332,1
447,2639,1
1301,336,5
2157,413,3
1147,9668,1
3993,2441,2
636,3392,1
405,1132,6
797,6883,1
4128,3715,2
2029,3348,1
17776,2439,1
762,2288,1
13222,2079,1
723,1237,1
417,1162,1
4064,47,1
1025,8174,1
113,4,4
413,8983,1
347,1081,4
144,11416,1
237,368,4
121,12438,4
150,1003,1
43,169,1
347,1095,7
4814,13613,1
3057,5,2
599,2362,9
1533,681,16
1082,260,2
6996,2227,9
2598,600,4
5545,3795,3
5572,87,1
3690,3725,1
141,39,2
1433,2257,2
2462,2431,1
5,22,2
3396,980,2
4814,2783,1
3714,5689,1
6195,40912,1
5546,697,6
498,965,1
648,1087,1
33,11,1
59409,3551,1
559,24,1
713,2696,2
5544,941,5
499,653,1
1082,1041,6
170,2662,11
3592,17959,3
312,660,5
7448,266,1
4176,2639,1
3225,718,1
19,1388,2
