source,target,Weight
4718,276,4
1150,358,4
130,6195,4
352,31,4
3064,31,4
42,38,4
1003,31,4
4,79,4
9007,21218,4
1385,430,4
1003,289,4
2282,3057,4
170,503,4
1506,868,4
1531,237,4
252,1387,4
383,631,4
6098,5220,4
16594,12438,4
2439,2700,4
46,1429,4
609,294,4
148,1060,4
9,3060,4
7088,2381,4
4718,12,4
21940,3060,4
1321,450,4
41,65,4
3522,800,4
892,697,4
1387,416,4
2990,10949,4
4104,1038,4
294,631,4
968,2282,4
289,148,4
479,377,4
499,306,4
1158,417,4
1897,814,4
19588,520,4
18938,506,4
1089,164,4
839,1038,4
1098,355,4
1123,931,4
2577,762,4
1027,762,4
1090,403,4
1158,273,4
3345,1085,4
447,314,4
13299,7975,4
862,1385,4
2463,36,4
607,862,4
589,36,4
2288,148,4
1164,3161,4
2227,6996,4
2227,16245,4
715,814,4
566,28643,4
3345,720,4
833,19771,4
169,3999,4
380,252,4
26789,130,4
4297,2424,4
856,7445,4
27143,589,4
941,2598,4
35,41,4
6414,19744,4
350,148,4
210,720,4
797,62,4
1408,130,4
3037,5,4
18,127,4
4585,4603,4
4011,169,4
332,130,4
4331,800,4
506,4718,4
2722,6195,4
738,583,4
2722,410,4
5,1038,4
605,2441,4
820,10483,4
1073,28643,4
968,506,4
4603,3993,4
940,1049,4
441,265,4
6418,265,4
3691,2698,4
1081,273,4
4331,398,4
6574,1038,4
500,306,4
7056,2457,4
1533,621,4
9,2441,4
941,62,4
6418,2441,4
1047,5,4
167,15,4
21550,506,4
533,42,4
58,2861,4
314,485,4
72,533,4
3057,204,4
1124,1083,4
10330,3336,4
132,234,4
677,148,4
2919,862,4
132,383,4
964,4057,4
167,82,4
144,1520,4
273,162,4
1321,62,4
19,276,4
814,941,4
235,610,4
3336,294,4
3688,31,4
2421,2995,4
3336,2995,4
498,3083,4
5587,430,4
2424,2420,4
4255,410,4
2721,862,4
28643,354,4
1103,506,4
172,58,4
738,1041,4
1408,862,4
314,447,4
135,697,4
1132,631,4
1511,114,4
1444,294,4
1047,46,4
6992,6422,4
120,141,4
1003,11,4
317,1435,4
6475,2311,4
6163,377,4
405,985,4
7975,377,4
130,1038,4
552,419,4
62,135,4
1455,235,4
2394,170,4
506,1038,4
355,31,4
6195,5,4
3795,5544,4
19164,6195,4
317,383,4
192,383,4
1321,19042,4
276,410,4
19,5,4
1322,11116,4
3508,2861,4
1388,862,4
33439,653,4
1038,46,4
352,931,4
10674,6249,4
8835,6082,4
833,589,4
2984,9,4
1307,749,4
990,985,4
9007,8963,4
31787,589,4
20,141,4
63687,498,4
1181,31,4
157,3134,4
1027,289,4
873,985,4
2671,265,4
3522,130,4
2455,931,4
44,18,4
1132,985,4
2655,1386,4
3392,2441,4
11083,419,4
10348,398,4
170,409,4
972,1020,4
22041,1387,4
524,6894,4
2251,430,4
1269,306,4
2715,347,4
762,1211,4
6890,141,4
18105,2477,4
12,862,4
3057,28643,4
120,449,4
1385,252,4
605,3392,4
5107,12109,4
12109,5111,4
65,15,4
999,420,4
771,266,4
4172,800,4
21331,506,4
2,15,4
1435,499,4
510,5,4
1184,1417,4
6267,169,4
21173,420,4
19,6195,4
2675,265,4
991,358,4
2231,170,4
237,131,4
1304,1090,4
310,327,4
22294,839,4
80,15,4
3593,6992,4
1175,855,4
52,15,4
985,3008,4
2331,398,4
5545,197,4
2504,589,4
380,800,4
467,1090,4
4083,398,4
20,4628,4
1003,985,4
3772,3057,4
972,2288,4
2,86,4
1181,405,4
21957,1091,4
1227,468,4
5225,1322,4
1390,506,4
314,456,4
1455,403,4
2462,294,4
1050,366,4
2250,430,4
1096,9251,4
12452,114,4
2861,58,4
1388,12,4
22045,800,4
10,82,4
5546,715,4
13299,62,4
566,157,4
681,1533,4
289,31,4
209,720,4
2250,12,4
162,131,4
995,244,4
349,762,4
5,1390,4
990,281,4
3688,164,4
610,468,4
6692,506,4
6156,720,4
3205,141,4
6996,8963,4
15374,410,4
3392,683,4
6267,265,4
130,4083,4
22,31,4
2703,121,4
10561,1387,4
1992,2457,4
599,144,4
2,60,4
873,631,4
20058,653,4
2375,152,4
19367,800,4
2239,1038,4
234,499,4
4554,458,4
1184,3057,4
380,410,4
39,86,4
941,197,4
2598,13299,4
7975,197,4
862,5,4
72,16,4
4553,130,4
1025,5,4
3719,2737,4
982,1085,4
164,631,4
3898,1082,4
192,200,4
21218,10690,4
1291,845,4
2727,58,4
170,2662,4
273,2969,4
2381,126,4
1047,1038,4
1416,1159,4
1415,5,4
2463,3205,4
273,1041,4
5107,11083,4
1042,985,4
826,31,4
26459,18105,4
45468,126,4
458,6574,4
6414,2740,4
2439,2698,4
358,931,4
715,62,4
1321,6483,4
2,3,4
797,941,4
6994,660,4
2027,918,4
28643,3057,4
12105,223,4
1096,354,4
862,26789,4
399,31,4
999,8332,4
467,383,4
2655,1038,4
1075,979,4
4383,856,4
4255,1038,4
499,610,4
4033,862,4
60,15,4
26973,2441,4
3386,605,4
1003,148,4
3062,2441,4
1467,825,4
4103,276,4
3329,2425,4
27,41,4
1005,1025,4
3840,820,4
595,1082,4
11688,1267,4
430,839,4
1091,1876,4
820,3205,4
503,409,4
4172,1038,4
1162,162,4
121,2737,4
524,20,4
940,13,4
1304,610,4
2721,506,4
708,3057,4
14888,2722,4
749,430,4
4111,5,4
223,2566,4
1321,19039,4
1837,683,4
4333,410,4
25029,327,4
10140,1075,4
798,306,4
223,16268,4
130,416,4
1082,3508,4
86,35,4
410,16795,4
5615,2722,4
4102,506,4
1078,281,4
10348,410,4
8817,467,4
667,1158,4
4297,1301,4
6377,5544,4
7971,13,4
24296,498,4
19164,1005,4
485,2362,4
2424,2503,4
134,410,4
2814,148,4
12405,681,4
11148,314,4
2995,3336,4
9,6676,4
415,595,4
2964,281,4
520,1184,4
234,317,4
21957,37276,4
2977,2282,4
2180,3898,4
3166,40,4
232,3719,4
2262,985,4
999,11194,4
982,294,4
1436,1465,4
797,814,4
2566,11194,4
314,223,4
379,31,4
155,11609,4
13716,377,4
724,306,4
4159,800,4
13299,377,4
349,985,4
820,740,4
9439,506,4
1150,379,4
113,4,4
17444,7445,4
520,58,4
3592,2227,4
447,8009,4
169,1876,4
1085,2503,4
465,762,4
2783,10468,4
2477,26459,4
667,79,4
13718,2311,4
1465,2639,4
12105,420,4
1386,1038,4
2423,720,4
6894,820,4
10330,2457,4
5,1047,4
1496,5546,4
595,415,4
1420,40,4
5026,354,4
336,2420,4
1237,11,4
1268,306,4
4750,46,4
1020,405,4
441,3060,4
676,17444,4
358,31,4
855,750,4
11083,1108,4
2790,506,4
24898,800,4
7975,2311,4
599,10314,4
4103,398,4
1010,148,4
642,306,4
2740,8963,4
418,294,4
518,449,4
2921,130,4
3551,122,4
4554,46,4
475,58,4
641,281,4
1387,862,4
1090,1434,4
1378,935,4
415,1175,4
5,800,4
307,14,4
585,720,4
548,2444,4
6894,2381,4
26789,46,4
31625,1245,4
918,485,4
1237,148,4
6227,266,4
3508,1082,4
599,447,4
2311,479,4
698,931,4
1084,1050,4
252,8970,4
27525,1429,4
13473,833,4
4083,458,4
619,347,4
630,418,4
11032,420,4
2696,2439,4
377,197,4
8684,62,4
7179,294,4
7056,1085,4
506,800,4
12109,2362,4
1429,12,4
2566,5107,4
79,16,4
4104,506,4
595,583,4
704,862,4
1005,252,4
379,148,4
3508,157,4
1028,11,4
5219,8758,4
972,29,4
1162,1082,4
4361,46,4
1467,114,4
1268,19231,4
1283,200,4
72,82,4
6574,130,4
968,9681,4
720,13,4
982,720,4
1307,252,4
543,631,4
5544,1322,4
1426,8994,4
14,1378,4
420,419,4
6808,419,4
1304,306,4
7975,941,4
419,999,4
327,28990,4
1540,599,4
1210,506,4
6379,814,4
2977,601,4
29228,3057,4
5621,1627,4
1074,984,4
6600,660,4
1465,609,4
141,6,4
7185,683,4
114,1267,4
447,420,4
79,65,4
8697,2672,4
47,2671,4
1386,862,4
609,1301,4
1408,506,4
1321,941,4
1080,1162,4
541,413,4
276,430,4
5587,862,4
1083,12068,4
130,13562,4
11116,1897,4
990,148,4
1073,157,4
520,336,4
4326,1025,4
1111,235,4
415,162,4
47,2441,4
1104,4083,4
5225,697,4
37024,10131,4
1307,276,4
3352,4750,4
11688,449,4
1010,11,4
1436,336,4
468,1304,4
10919,294,4
1415,2921,4
6087,599,4
1252,289,4
28596,5546,4
430,5621,4
9690,862,4
1088,31,4
4386,11609,4
8817,1435,4
5621,12,4
11127,2700,4
618,720,4
1507,820,4
941,1322,4
8428,3057,4
7378,1301,4
11282,589,4
630,368,4
2817,281,4
276,5,4
1072,148,4
419,599,4
2964,29,4
1175,417,4
22203,1025,4
720,2990,4
6414,8963,4
1095,618,4
30,86,4
10949,2457,4
46,3522,4
24898,5,4
862,506,4
11023,5107,4
3551,413,4
355,11,4
4097,4083,4
1035,631,4
204,1184,4
987,29,4
10643,1025,4
7185,29803,3
19,1025,3
642,383,3
3385,683,3
447,12105,3
447,419,3
130,1390,3
3207,2381,3
403,234,3
132,1227,3
2919,130,3
2995,10330,3
1078,641,3
8817,306,3
2984,6676,3
660,339,3
152,4574,3
1910,204,3
607,252,3
2503,294,3
164,337,3
1091,169,3
15,65,3
2,33,3
430,281,3
7378,982,3
584,2944,3
4255,398,3
3225,968,3
839,19,3
1087,630,3
6630,449,3
8838,6994,3
3341,294,3
4324,862,3
2362,498,3
3725,2698,3
3898,1111,3
3593,9007,3
306,383,3
235,1227,3
472,897,3
631,989,3
520,506,3
200,1283,3
10005,2424,3
148,3008,3
202,133,3
399,1123,3
3323,1085,3
79,82,3
1020,379,3
355,3008,3
1897,1322,3
1071,1237,3
4085,12,3
583,131,3
6320,47,3
2424,2829,3
126,3207,3
1467,833,3
417,244,3
6894,449,3
6249,4482,3
114,825,3
1268,317,3
506,408,3
5544,697,3
1210,410,3
1038,408,3
2424,1085,3
10690,6249,3
3392,3391,3
468,643,3
4061,252,3
475,5026,3
697,2598,3
2296,681,3
839,5,3
204,2282,3
18950,130,3
2740,6249,3
4,41,3
2750,36,3
715,941,3
715,1322,3
358,631,3
3172,3057,3
479,1278,3
738,415,3
234,306,3
19164,4083,3
1269,202,3
2662,503,3
862,12,3
3508,506,3
2669,47,3
3684,148,3
11116,697,3
1158,415,3
339,3592,3
294,1436,3
839,46,3
28596,715,3
13718,5225,3
1020,148,3
990,631,3
5179,506,3
327,8892,3
5287,2410,3
7179,10330,3
467,642,3
1429,862,3
1025,416,3
