source,target,Weight
409,4523,0
2227,12109,0
868,2293,0.0057
169,409,0
687,14,0
232,1178,0
26586,982,0
506,36,2.166
3060,5219,0
6808,447,0
11282,2944,0
2990,979,0
2425,1085,0
601,157,0.7954
1119,5219,0
6994,7614,0
856,409,0
1025,1041,0
892,5225,0
2655,430,0.137
6676,37125,0
2410,3687,0
7646,2672,0
2581,506,0
856,2466,0
472,1108,0.171
932,2696,0
2969,1245,0
6987,4750,0
2282,601,0
1184,5026,0
2439,2700,2.622
336,141,1.653
1408,458,0
5287,3691,0
3718,2700,0.194
1426,1268,0
86,1064,0
21331,506,0
408,410,0
234,31,2.896
7971,5648,0
16704,3609,0
58,18,0.057
12,5689,0.0114
6087,2362,0
317,399,0.194
1108,119,0
3998,6676,0
6405,2703,0
23634,23611,0
1159,162,0.832
14448,5111,0
148,698,0.0285
14,311,0
4750,447,0
3899,683,0.0684
2672,3396,0
3709,3711,0
419,11282,0.228
1204,2293,0
3349,2503,0
7975,1322,0.114
1132,512,0.912
2703,5287,0
383,1090,0.205
447,3711,0
79,16,0.627
1423,995,0
710,144,0
413,17444,0
496,2722,0.0325
918,503,0
128,7020,0
1181,358,0
13562,1390,0
45941,204,0
383,312,0
12100,642,0
350,543,0
10492,2293,0
2740,4482,0
18487,169,0
2288,141,0.285
972,1020,0
385,1184,0
157,566,0
24,127,0.0171
447,1277,0
566,3057,0
800,408,0.0884
1091,14171,0
2698,2410,0.673
1029,383,1.368
3212,10484,0
862,1386,0
28095,3714,0
47,4602,0
6248,1083,0.0285
630,621,0
603,931,0
11405,918,0
48,16,0.143
2420,6992,0
169,47,0
419,4053,0
306,76,0
449,6,0.0098
252,1230,0
17444,122,0
4033,416,0
30,52,0
6996,338,0
9899,1533,0
2251,1387,0
4254,1025,0
6894,1264,0
405,762,0.257
383,5817,0
1301,829,0
2861,30703,0
42,373,0
36,669,0
1992,2431,0
5648,1533,0
5220,12409,0
3368,995,0
1519,1301,0
2575,290,0
410,762,0
11,379,1.015
25029,11194,0
3508,2727,0
6380,5225,0
2431,5227,0
3348,1075,0
3008,355,0.274
2331,6195,0
2750,20698,0.0388
814,2737,0.0342
3593,5268,0
2125,2696,0
833,1435,0
169,2726,0
430,607,0
15159,449,0
543,31,0
144,8332,0
1426,306,0.0798
24575,22562,0
11,2793,0
1429,410,0
37952,126,0
4093,398,0
4718,6574,0
918,12109,0
35477,2441,0
2378,2293,0
121,25,0
202,354,0.0713
2293,833,0
8970,1627,0.1368
698,931,0.7731
281,1032,0.0798
114,2381,0.0103
23611,18216,0
599,447,0.0149
605,1180,0
83,266,0
7378,10331,0
17,3508,0
5358,366,0.0342
1162,1114,0.855
3706,1091,0
26722,130,0
2995,27832,0
2251,430,0.604
3714,11127,0.0182
1084,16795,0.262
13365,336,0.0342
281,405,2.708
2964,641,0
164,762,0
11137,130,0.057
169,21957,0
130,4061,0
618,31,0
583,189,0
46,1038,3.944
2737,2698,0.0171
172,85,0
6087,599,0
29109,6996,0
1418,337,0.428
1060,148,0
631,289,2.064
27525,1429,0
2477,10694,0
4628,20,0
583,2420,0.0713
5544,941,0.0057
618,273,0
681,2698,0.8379
979,4294,0
265,862,0
44,122,0
367,162,0
750,1164,0.114
999,22786,0
11083,485,0
130,46157,0
33783,2671,0
2795,289,0.0103
128,2441,0.1425
2462,631,1.528
128,7971,0
630,12331,0
4947,3349,0
1038,276,0.285
800,1025,0.342
1301,7098,0
144,365,0
918,7690,0
1095,3524,0
2783,2227,0
2462,2698,0.0342
17444,935,0
642,12100,0
8373,6195,0
60,33,0
33,18,0.114
868,833,0
466,281,0
5225,197,0.0912
713,8835,0
873,1010,0
6678,683,0
968,8554,0
316,1161,0
11083,447,0
72,170,0.0627
1095,1147,0
524,272,0
189,368,0
2968,244,0.2508
4083,458,0
339,16247,0
399,458,0
2250,5,0
1416,415,0
4271,408,0
62,892,0.0057
762,1071,0.8292
36,845,0
12939,820,0
204,2282,0.171
44063,126,0
862,1408,0
467,610,0.368
11,596,0
23162,21957,0
1025,1387,0
65,5544,0
3182,982,0
5225,13392,0
141,237,0.285
779,13726,0
1045,355,0
2067,273,0
984,5870,0
1387,130,2.075
3268,1085,0
1467,20,0
1304,271,0
2457,26740,0.0228
35415,1091,0
47,7646,0
1091,1146,0
60949,1091,0
999,1154,0
18,38,0.0456
1049,3709,1.311
447,1242,0
614,46,1.783
6377,18980,0
1245,1411,0.0171
14888,506,0.0113
6638,244,0
458,496,0
79,4795,0.0513
126,2375,0.004
148,289,3.1975
8816,355,0
28095,281,0.228
537,714,0
377,11116,0
41,3057,0
48,60,0.137
3396,2726,0
1465,2990,0
6377,814,0
150,714,0.205
169,7185,0
1693,1264,0
3719,3691,0.0969
986,833,0
19376,599,0
36,17209,0.291
1158,417,0.285
1293,2282,0.114
294,1301,0
