Id,Label,League
356,TSF Ditzingen,Other
13562,Savona FBC,Other
55263,Lommel United Reserve,Other
49927,AO Elpidoforos Kifisias,Other
13205,FK Vidnoe,Other
42214,Alta de Lisboa,Other
14837,Club Atlético River Plate II,Other
2451,Inverness Caledonian Thistle FC,Other
6585,SV Bad Aussee,Other
3218,Merzifonspor,Other
10645,Mighty Barrolle,Other
3694,AFC Telford United,Other
874,Ipiranga Futebol Clube (MG),Other
12583,Iraty Sport Club (PR),Other
6129,Victoria United,Other
6226,SCP Ruzomberok,Other
45191,CD Sobrado,Other
12056,Krasnodar-2000,Other
7112,Rangers FC U20,Other
5374,FC Balzers,Other
26888,AS FAN,Other
6379,SK Roudnice nad Labem,Other
38269,FK Pohronie,Other
7315,FC KTP,Other
13301,FK Cadca,Other
13523,Les Herbiers VF,Other
10531,Sioni Bolnisi,Other
39212,PSV Eindhoven U17,Other
9554,NK Orijent Rijeka,Other
12988,CD Cinfaes,Other
14295,Metalurg Donetsk U19,Other
29733,SD Leioa,Other
54753,Nashville SC,Other
9095,Bnei Yehuda Tel Aviv,Other
25445,Bangkok United,Other
4630,Al Sailiya Sport Club,Other
2241,Kashima Antlers,Other
4291,Portland Timbers,Other
18801,Delta Telestar Libreville,Other
17629,1.FC Kosice,Other
24510,SK Spartak Hulin,Other
4561,CS Emelec,Other
58451,FK Inhulets 2 Petrove,Other
4032,SD Ponferradina,Other
10200,Valencia CF U19,Other
38322,AC Bra,Other
22010,FK Qabala,Other
3217,Bartinspor,Other
12823,Fotbal Fulnek,Other
9154,Yeading FC,Other
42822,AKA SK Austria Kärnten U17,Other
3595,Ismaily SC,Other
672,JEF United Chiba,Other
4333,FC Grosseto,Other
8449,VV UNA Veldhoven,Other
60644,Kubanskaya Korona Shevchenko,Other
10632,CA Rentistas,Other
36100,Western Sydney Wanderers,Other
10999,Ventforet Kofu,Other
21888,AO Agiou Ierotheou,Other
4167,USD 1913 Seregno Calcio,Other
26252,FK ŠVS Brezová pod Bradlom,Other
4521,Besiktas JK U21,Other
22643,Sabé Sports de Bouna,Other
10857,Paulista Futebol Clube (SP),Other
44583,TVC '28,Other
13473,Yeni Nazillispor,Other
31304,Sageata Navodari,Other
18934,Inter Star Bujumbura,Other
6269,PANO Malion,Other
20907,Nacional Táchira,Other
13648,Gebzespor,Other
6085,Spartak Tambov,Other
9197,Pazarspor,Other
8824,Sheffield United U23,Other
1101,IF Elfsborg,Other
16424,Toledo Colonia Work (PR),Other
527,FC Lausanne-Sport,Other
23668,Fiskaya Genclikspor,Other
39798,Ayvalikgücü Belediyespor,Other
2843,GIF Sundsvall,Other
5509,KFC Wuustwezel,Other
14523,Club Atlético Central Córdoba (Cba),Other
26097,Gsd Nuova Tor Tre Teste,Other
2808,FSC Lohfelden,Other
22709,SSD Cynthia 1920,Other
7056,CD Mafra,Other
2602,INF Clairefontaine,Other
6981,South Melbourne FC,Other
28958,FC Lusitanos,Other
883,ASV Bergedorf 85,Other
602,Zalgiris Vilnius,Other
26313,TS Ober-Roden,Other
39883,Aksarayspor,Other
6297,Al Gharafa Sports Club,Other
55091,Sudnobudivnyk Mykolaiv,Other
31124,NK Panonija Peteranec,Other
21292,MSC Meppel,Other
36862,FC Slovan Rosice,Other
3831,Coleraine FC,Other
10312,HNK Brotnjo Citluk,Other
15591,MVV Maastricht U19,Other
8458,FC Laufen,Other
6808,HSK Zrinjski Mostar,Other
39797,Ankara Adliye Spor,Other
49198,Water FC,Other
27504,SC Buchschachen,Other
3529,Tonnerre Yaoundé,Other
8056,Blooming Santa Cruz,Other
15768,FC Zlin U19,Other
9560,Politehnica Iasi,Other
37358,Doxa Vyrona,Other
45457,Pafos FC,Other
3201,VV IVS Berg aan de Maas,Other
12991,Preston Lions FC,Other
59631,SK Zbraslav,Other
8751,FC Viktoria Pilsen U21,Other
1252,York City,Other
7462,NAC Breda U19,Other
45885,Accademia di Abuja,Other
26250,ASD Pro Settimo & Eureka,Other
21216,PFK Sumy,Other
42794,Atromitos Schimatariou,Other
10107,UR La Louvière Centre,Other
43856,Montenegro FC,Other
4375,FC Admira Wacker Mödling II,Other
510,FC Chiasso,Other
24025,Ytterby IS,Other
17686,CD Leganés B,Other
13603,Heart of Lions Kpando,Other
2716,Planète Champion Ouagadougou,Other
11449,Clube de Regatas Brasil (AL),Other
10090,Asociación Deportivo Pasto,Other
37573,Chalkanoras Idaliou,Other
15029,Fluminense Football Club U17,Other
14966,Kavkazkabel Prohladny,Other
12446,Sacilese Calcio,Other
19503,Kücük Kaymakli,Other
12816,Lazio Primavera,Other
282,FK Sarajevo,Other
15630,Sabah FA,Other
21511,SC Wegberg,Other
7536,GD Lagoa,Other
45578,PO Moudanion,Other
35792,NK Polaca,Other
8850,MC Algier,Other
9159,North East Stars,Other
12040,Amur-2010 Blagovestchensk,Other
3598,Excelsior Veldwezelt,Other
27340,Acqui US 1911,Other
18028,SV Forchtenstein,Other
3038,RSC Anderlecht U19,Other
2734,FBC Melgar,Other
20084,Khimik Novomoskovsk,Other
27221,Al-Fateh,Other
12639,Delta Tulcea,Other
548,SV Wörgl,Other
4807,FC Shirak Gyumri,Other
21602,PAO Neon Epivaton,Other
6648,CF Caniçal,Other
4420,Fußballakademie Linz U18,Other
1955,Djoliba AC Bamako,Other
8588,CF La Unión,Other
28609,CD Capiatá,Other
20426,SC Melk,Other
22178,Thespakusatsu Gunma,Other
5585,Barletta 1922,Other
68713,GDCRS Vila de Silgueiros,Other
34913,Calcara Samoggia,Other
17238,Shanghai Shenxin,Other
32713,SV Deltasport Vlaardingen,Other
4121,Borussia Mönchengladbach U19,Other
10949,Sporting CP B,Other
2828,Maccabi Ahi Nazareth,Other
46017,Metallurg Pikalevo,Other
58866,Club Green Streets,Other
20120,Rapid Lienz,Other
12378,Ego Spor,Other
13242,CD Puertollano,Other
39818,San Donato Tavarnelle,Other
11405,NK Trnje Zagreb,Other
2491,SV Werder Bremen U19,Other
84,Debreceni VSC,Other
45683,APE Lagada,Other
2751,Gölcükspor,Other
12740,Union Pettenbach,Other
15447,Ontinyent CF,Other
19060,Legião Futebol Clube (DF),Other
2235,FC Kufstein,Other
2205,ES Zarzis,Other
46959,FC Brentford U21,Other
7466,UA Maracaibo,Other
12135,FK Metalac Gornji Milanovac,Other
903,Hibernian FC,Other
50220,Feyenoord U18,Other
22124,Puteolana 1902,Other
14723,CD Ñublense,Other
6089,Casarano Calcio,Other
36815,Metalist Kharkiv U17,Other
35424,Digenis Lakkomatos,Other
24319,Diyarbakir Kayapinar Belediyespor,Other
7945,IK Sirius,Other
13427,Akropolis IF,Other
5243,Parma Primavera,Other
9083,Panegialios GS,Other
3234,Tombense Futebol Clube (MG),Other
8438,CF Esperança Lagos,Other
12744,FC Valenciennes U19,Other
19058,TJ Jiskra Domazlice,Other
20609,FC SKP Dubravka Bratislava,Other
2237,Calgary Storm,Other
26853,Juventus Futebol Clube Ltda (RJ),Other
12452,Kahramanmarasspor,Other
18675,HCSV Zwaluwen´30,Other
10149,SV Leobendorf,Other
6912,FC Vizela,Other
4592,FAS Naousa,Other
1241,Livingston FC,Other
18963,Spartak Myjava,Other
25540,Étoile Filante Ouagadougou,Other
45792,Ciliverghe Mazzano,Other
19700,Masvingo United,Other
1520,NK Pomorac Kostrena,Other
40192,USD Caravaggio,Other
56758,SK Beskyd Frenstat pod Radhostem,Other
22556,Calcio Montebelluna 1909,Other
16243,Ihroservis Simferopol,Other
12479,Polonia-Stal Swidnica,Other
27739,NK Kalinovac,Other
26091,Al Duhail Sports Club,Other
10327,FC Bleid,Other
4658,Milicionar Belgrad,Other
10717,Histon FC,Other
209,Club Atlético River Plate,Other
39871,Payas Belediyespor 1975,Other
20777,Mostransgaz Gazoprovod,Other
68077,SC Braga Sub-23,Other
16667,Goiás Esporte Clube B,Other
30504,Atlético Venezuela,Other
8207,SpVgg Unterhaching U19,Other
1992,Sport União Sintrense,Other
1235,Germania Schöneiche,Other
9212,Galway United FC (liq. 2011),Other
6614,SVV Scheveningen,Other
42614,La Suze-sur-Sarthe FC,Other
1404,1.FC Saarbrücken II,Other
68,SSV Reutlingen 05,Other
28574,Neves FC,Other
3520,FC Sète 34,Other
8718,Sport Club do Recife,Other
1516,Olaria Atlético Clube (RJ),Other
4959,Otelul Galati,Other
11256,FC St. Michael/L.,Other
8142,Oliveira do Bairro SC,Other
15047,Esporte Clube Noroeste (SP),Other
8892,NK Graficar Vodovod,Other
2589,SG Sonnenhof Großaspach,Other
8641,Stal Stalowa Wola,Other
2575,Clyde FC,Other
2336,RC Mechelen,Other
4590,Ethnikos Achnas,Other
27745,AC Malveira,Other
52499,Palliniakos,Other
1199,Royal Excelsior Virton,Other
43993,ASD Romagna Centro,Other
14829,Brescia Primavera,Other
3492,NK Bratstvo Gracanica,Other
10856,Clube Esportivo de Bento Gonçalves (RS),Other
19083,MFK Frydek-Mistek,Other
4219,FC Einheit Rudolstadt,Other
11075,RKVV Westlandia,Other
3496,Arminia Ludwigshafen,Other
11033,NK Aluminij Kidricevo,Other
5179,Brescello Calcio,Other
10773,RCD Espanyol B,Other
3202,Bakirköyspor,Other
8305,AC Ajaccio B,Other
27458,AC Sant'Angelo 1907,Other
5659,US Ivry,Other
4284,Kansas City Wizards,Other
5083,Dynamo Dresden II,Other
32306,NK Mladost Fazana,Other
751,WIT Georgia Tbilisi,Other
16668,Grenoble Foot 38 B,Other
20512,Eendracht Opstal,Other
1076,Esteghlal FC,Other
23368,FC Kuressaare,Other
34543,ACD Asti Calcio,Other
22736,Associação Atlética Caldense (MG),Other
11137,Red Star Belgrade U19,Other
5784,Aarhus Fremad,Other
4417,Innsbrucker AC,Other
6450,Wuhan Zall,Other
17467,Cortuluá,Other
17580,Hapoel Jerusalem,Other
13451,Beykozspor 1908,Other
3301,Suwon Samsung Bluewings FC,Other
4462,SV Schwechat,Other
9465,Petrolul Ploiesti,Other
24974,Yednist Plysky,Other
2793,Southend United,Other
18973,SK Motorlet Prag,Other
666,Real Jaén CF,Other
6074,Bargh Jadid Shiraz FC,Other
4383,Austria Vienna Reserves,Other
6141,AD Lousada,Other
37760,Shukura Kobuleti,Other
1006,Borussia Mönchengladbach II,Other
58049,FC Hermannstadt,Other
12266,NK Primorac Biograd,Other
8563,Naftan Novopolotsk,Other
32624,CF Torre Levante,Other
19689,US Rumelange,Other
22994,FK Taraz,Other
2796,Woking FC,Other
8143,São Raimundo Esporte Clube (AM),Other
10010,Esporte Clube Bahia,Other
45277,Kerala Blasters FC,Other
12869,Nantwich Town FC,Other
14657,Sporting Clube Praia,Other
18837,ATSV Deutsch-Wagram,Other
22220,FC Astana,Other
1277,FC Schaffhausen,Other
23226,Leamington FC,Other
10002,Derby County U18,Other
3338,Paroquial de Fátima,Other
15551,FK Berane,Other
23989,1.Jugend-Fußball-Schule Köln,Other
13366,JS Kabylie,Other
38205,Manchester 62 FC,Other
45668,Dimitra Giannoulis,Other
14600,NK Jadran Kastel Sucurac,Other
6407,Dinamo St. Petersburg,Other
7790,Juventude Évora SC,Other
10617,SP Tre Fiori,Other
14546,Club Social Deportivo y Cultural Español,Other
2418,FC Arges Pitesti,Other
41544,Bayburt Grup Özel Idare Genclik Ve Spor,Other
954,SSVg Velbert 02,Other
20333,Düzcespor,Other
645,Enyimba Aba,Other
6395,Vegalta Sendai,Other
9642,NK Metalac Osijek,Other
3334,Marília Atlético Clube (SP),Other
28178,Akzhayik Uralsk,Other
1881,Terrassa FC,Other
19214,Lokomotiv 2012 Mezdra,Other
10409,AO Koropi,Other
4769,Ihud Bnei Sakhnin,Other
3268,Casa Pia AC,Other
19164,AS Real Paganese,Other
5304,KSV Sottegem,Other
24985,Vittoriosa Stars FC,Other
2403,Montevideo Wanderers,Other
23581,V-Varen Nagasaki,Other
56080,29 de Setiembre F.B.C,Other
28546,Monte Alegre Futebol Clube (SP),Other
7750,SSV Ulm 1846 U19,Other
63,Sportfreunde Siegen,Other
15466,Sport Club Internacional B,Other
12392,Marmaris Genclik Spor,Other
37952,Derince Spor,Other
24322,AS Pyrgetos,Other
20070,FK Slovan Duslo Sala,Other
15136,Vitória Guimarães SC B,Other
13852,Corvinul Hunedoara,Other
14350,Excelsior Rotterdam U19,Other
9239,Ruch Radzionkow,Other
9103,Deportes Cobreloa,Other
5222,USC Paredes,Other
16948,Ventura County Fusion,Other
365,Spartak Trnava,Other
9477,CE L’Hospitalet,Other
10031,Nuorese Calcio,Other
27323,Coimbra Esporte Clube Ltda (MG),Other
3850,Ekranas Panevezys,Other
10281,SV Allerheiligen,Other
7475,AE Pafos,Other
51931,Hapoel Hadera,Other
29134,Chongqing Dangdai Lifan Reserves,Other
22186,AC Fidenza 1922,Other
11648,Independiente Santa Fe,Other
8430,Al-Hilal Omdurman,Other
6869,Holstein Kiel U19,Other
994,Hassia Bingen,Other
1098,Stockport County,Other
8384,Real Zaragoza B,Other
29425,NK Pazinka Pazin,Other
4172,AC Pisa 1909,Other
10481,Tobol Kostanay,Other
970,Perth Glory,Other
27543,Rosignano Sei Rose,Other
26207,Gold Coast United U21,Other
14356,FC Olten,Other
14963,AD Adra Milenaria,Other
28770,FK Metta,Other
26008,IFC Ambacht,Other
15515,Gornik Zabrze U19,Other
1701,FC Felgueiras 1932,Other
7769,CFR Cluj,Other
21465,FC Jeunesse Canach,Other
3474,Western Suburbs,Other
3943,HSV Hoek,Other
33727,Queens Park Rangers U23,Other
27127,FK Novi Pazar U19,Other
22303,Potenza Youth,Other
40275,SK Prevysov,Other
2825,VVGZ Zwijndrecht,Other
44699,NK Istra 1961 II,Other
10446,Trabzonspor U21,Other
7448,FC Dornbirn,Other
2815,Flevo Boys Emmeloord,Other
18952,Chorrillo FC,Other
308,AA Internacional Limeira,Other
36590,ACS Poli Timisoara,Other
6465,FC Kyjov 1919,Other
4699,BFC Germania 1888,Other
25835,CF Oliveira Douro,Other
46777,New York Cosmos B,Other
4409,FC Zeltweg,Other
3033,Stirling Albion FC,Other
20681,Corumspor,Other
10283,Sporting CP U19,Other
19080,Americano Futebol Clube (RJ),Other
4061,Vigor Lamezia Calcio,Other
27755,Cascavel Clube Recreativo (PR),Other
3199,AS Kaloum,Other
14064,Kuzbass Kemerovo,Other
27749,GDC Cristelo,Other
15064,Guaratinguetá Futebol Ltda. (SP),Other
124,Rangers FC,Other
24830,ASKÖ Oedt,Other
8187,GD Serzedelo,Other
21406,Yesil-Bogatyr Petropavlovsk,Other
1755,Guarani Futebol Clube (SP),Other
7067,Billericay Town,Other
12469,KF Skënderbeu,Other
13578,FC 105 Libreville,Other
18975,FK Litvinov,Other
37024,FC Liefering,Other
12817,NK Kustosija Zagreb,Other
5722,Kalundborg GB,Other
37339,OF Ierapetras,Other
27564,US Forcoli 1921,Other
41344,Acheloos Neochoriou,Other
27835,Esporte Clube Cruzeiro (RS),Other
10460,FK Timok Zajecar,Other
9168,Houston Dynamo,Other
50529,FK Yevpatoria,Other
3506,FSV Hoyerswerda,Other
34791,KSC City Pirates,Other
3734,Tokyo Verdy 1969,Other
10373,Ashton United,Other
3791,KAA Gent U19,Other
45545,Yeni Salihlispor,Other
2190,PFC Belasica Petrich,Other
16950,Zenit 2 St. Petersburg,Other
16251,ASD Nocera Umbra,Other
10855,Stade Raphaëlois,Other
42609,Aubagne FC,Other
9523,Racing Club de Roubaix,Other
35473,Pamisos Messinis,Other
9206,Arnold Town,Other
9796,Karvan Yevlakh,Other
5208,Club Atlético Los Andes,Other
16560,Club Nacional U19,Other
3070,FK Sutjeska Niksic,Other
22610,Gyirmót FC Győr,Other
39151,Ottawa Fury FC,Other
6038,SK Sigma Olomouc B,Other
26883,USD Sestri Levante 1919,Other
28788,NK Nosteria Nustar,Other
18420,SV Sachsenburg,Other
31621,Bel'Or Kinshasa,Other
2782,FK Ventspils,Other
26969,U.S. Rivignano,Other
22995,Yesil-Bogatyr Petropavlovsk,Other
47639,CF Ouagadougou,Other
15845,NK Hrvatski Dragovoljac U19,Other
11998,Atalanta Primavera,Other
25393,ASPIRE Academy,Other
17299,Atlético Clube Paranavaí (PR),Other
42667,AO Zakynthiakos,Other
5582,W Connection,Other
7390,FC Aboomoslem,Other
11603,RC Deportivo B,Other
840,Enosis Neon Paralimni,Other
46933,Castelvetro Calcio,Other
4424,NK Novalja,Other
41804,US Inveruno,Other
31607,UFK Lviv,Other
2231,FC Lustenau,Other
22815,CS Hammam-Lif,Other
1220,Carlisle United,Other
6387,SC Valenciano,Other
1161,FC Chamois Niort,Other
31122,Iskenderunspor 1967,Other
29785,ASKO Kara,Other
4271,US Triestina,Other
980,APO Fostiras,Other
7447,FC Zell am See,Other
14807,SE Palmeiras B,Other
9815,FC Bizau,Other
11044,FK Indjija,Other
12409,Mochos,Other
24724,Ajman Club,Other
50258,Varesina Calcio,Other
3243,KamAZ Naberezhnye Chelny,Other
3207,Boluspor,Other
32824,ASD Cape Town,Other
12140,Rot-Weiß Darmstadt,Other
32812,Barretos Esporte Clube (SP),Other
9649,Hershey Wildcats,Other
1002,FC Flora Tallinn,Other
22277,AC Sambonifacese,Other
33549,Wolfsberger AC II,Other
2124,River Plate Ascunción,Other
34025,AO Loukisia,Other
16492,UD Melilla,Other
4519,SC Enschede,Other
46815,SK Cesky Brod,Other
17428,Juventud de Las Piedras,Other
13238,SD Noja,Other
971,Scarborough Athletic,Other
11148,NK Dugopolje,Other
5299,FC Basel 1893 U21,Other
46196,AC Mestre,Other
33060,ZSKA 2 Kiew,Other
18234,Wadi Degla FC,Other
3455,Forest Green Rovers ,Other
23088,Airbus UK Broughton FC,Other
15910,Swindon Town U18,Other
9881,Jura Sud Foot,Other
28801,UKS SMS Lodz U19,Other
18844,CD Suchitepéquez,Other
14237,JS Tenere Niamey,Other
24794,Chiclana CF,Other
44238,ACS Viitorul Municipal Craiova,Other
14925,Vicenza Primavera,Other
625,Neuchâtel Xamax,Other
21402,Zamudio SD,Other
177,Eintracht Frankfurt II,Other
8971,KF Velebit,Other
46807,SK Zapy,Other
9661,MKE Ankaragücü U21,Other
9902,Le Poiré-sur-Vie VF,Other
3545,Pacy Vallée-d'Eure Football,Other
1137,FC Eintracht Rheine,Other
10586,Aris Limassol,Other
4085,AS Fidelis Andria,Other
18074,Club Atlético Boston River,Other
27613,Santegidiese Calcio,Other
4641,Rabotnicki Skopje,Other
14554,Club Atlético Tucumán,Other
18477,Nistru Otaci,Other
14604,Deportes Concepción,Other
7406,Syrianska FC,Other
20106,Cesena Primavera,Other
20528,CE Europa,Other
2238,Jomo Cosmos,Other
30929,Paradou AC,Other
29261,Ottawa Wizards,Other
676,Wiener Sportklub,Other
30443,Monts d'Or Azergues Foot,Other
786,AEL Limassol,Other
33018,NK Ozren Semizovac,Other
4558,AC Martina 1947,Other
25070,FK Sopot Belgrad,Other
22294,US Viterbese,Other
878,NK Slavonac CO,Other
30444,Vendée Luçon Football,Other
24518,UD Serra,Other
8702,Niki Polygyrou,Other
31948,Ivoire Academie,Other
22688,Lowestoft Town,Other
22064,Brasa Futebol Clube (SP),Other
29143,Shandong Luneng Taishan Reserves,Other
31007,Spartak Semey,Other
33966,CSMS Iasi,Other
745,Freiburger FC,Other
24349,La Fiorita 1967,Other
12565,Belediye Bingölspor,Other
29294,Kabuscorp SC do Palanca,Other
1146,Club Necaxa,Other
2275,Turun Palloseura,Other
6119,Clube Operário Desportivo,Other
13718,LeRK Prostejov,Other
35452,Thesprotos Igoumenitsas,Other
44374,RC Hades,Other
4429,SAK Klagenfurt,Other
10824,RC Lens U19,Other
27442,SD Galway Football Club,Other
9492,NK Jedinstvo Bihac,Other
5379,FC Augsburg II,Other
4153,L'Aquila Calcio,Other
20610,FK Poprad,Other
33001,VV Nieuwenhoorn,Other
13860,FC Onesti,Other
2432,SC União Torreense,Other
14190,Rayon Sports FC,Other
20302,Roda JC Kerkrade U21,Other
10872,FC Girondins Bordeaux B,Other
402,FC Hansa Rostock II,Other
10980,Racing Santander B,Other
6028,Ironi Kiryat Shmona,Other
22782,Nacional Futebol Clube (AM),Other
18983,TJ Sokol Libis,Other
8525,Pescara Primavera,Other
928,Club Atlético Platense,Other
9141,S.E.R. Caxias do Sul (RS),Other
15150,Bilecikspor,Other
14779,Asteras Tripolis U19,Other
11961,FC Aprilia Racing Club,Other
59008,NK Lomnica,Other
2530,Ratingen 04/19,Other
11266,Boavista Sport Club (RJ),Other
25809,AD Fornos de Algodres,Other
30923,Juventus de Esmeraldas,Other
2411,FC Locarno,Other
2730,Sport Boys Callao,Other
5753,AD Camacha,Other
52714,AO Atlantis Anthousas,Other
3527,Motor Lublin,Other
7060,AO Agias Paraskevis,Other
3097,Sociedade Esportiva Matsubara (PR),Other
19684,Jeju United FC,Other
27623,Latina Primavera,Other
53,OFK Beograd,Other
2844,IFK Norrköping,Other
10959,Udinese Primavera,Other
10093,Independiente Medellín,Other
21730,Grêmio Catanduvense (SP),Other
18139,SV Feldkirchen/Graz,Other
10966,SV Flavia Solva,Other
25209,AA Aparecidense (GO),Other
6082,Zenit St. Petersburg II,Other
7180,FC Lixa,Other
16670,Paraná Clube B,Other
6987,CD Fátima,Other
12682,CS Otopeni,Other
9888,KSK Heist,Other
24920,FK Shamkir,Other
4594,AS Leonidiou,Other
44156,OFK Grbalj U19,Other
45269,Erokspor,Other
10603,Floriana FC,Other
1058,Odds BK,Other
3705,Algeciras CF,Other
6706,TSV Gersthofen,Other
36948,Arsenal Kiew U17,Other
242,FC Winterthur,Other
43743,SK Union Celakovice,Other
4718,SS Virtus Lanciano,Other
28595,FK Lviv 1992,Other
1065,Hannover 96 II,Other
215,Bonner SC,Other
8690,Kastamonuspor,Other
3110,VV Terneuzen,Other
1248,SC Idar-Oberstein,Other
10681,RFC Malmundaria,Other
7,El Ahly Cairo,Other
8426,KFC Racing Mol Wezell,Other
19662,Okzhetpes Kokshetau,Other
18669,Penya Deportiva Santa Eulalia,Other
497,1.FC Lokomotive Leipzig,Other
35165,Club Real Santa Cruz,Other
6541,SK Slavia Prague U21,Other
1296,SV Yesilyurt,Other
35498,36 Lion FC,Other
7483,FC Türkiyemspor Amsterdam,Other
14986,Slavoj Trebisov,Other
1097,SV Meerssen,Other
11642,Villajoyosa CF,Other
40390,NK Rijeka Vitez,Other
26340,Paganese Berretti,Other
9074,NK Imotski,Other
12657,FK Milano Kumanovo,Other
1622,FC Viktoria Köln,Other
2257,ES Wasquehal,Other
617,TuS Lingen (liq.),Other
11115,FC Dosta Bystrc-Kninicky,Other
7116,VV IJsselmeervogels,Other
26772,ACD Grifoponte Torgiano,Other
3077,KSK Tongeren,Other
8104,Gaz Metan Medias,Other
31355,FSV Duisburg,Other
35415,PAE Eginiakos,Other
13641,Akademia Dimitrovgrad,Other
16672,SCO Angers B,Other
42394,Galway United FC,Other
4779,SC Heerenveen U19,Other
7632,AEK Athen U20,Other
2402,Defensa y Justicia,Other
12819,Napoli Primavera ,Other
7124,US Quevilly-Rouen Métropole,Other
29236,Grêmio de Esportes Maringá (PR),Other
8303,Enosi Aspropyrgou,Other
24530,Neath FC,Other
2974,Royal Francs Borains,Other
20323,Rubin 2 Kazan,Other
7198,Valenzana Mado SSD,Other
20251,Olkom Melitopol,Other
2794,Havant & Waterlooville FC,Other
6363,Audax Italiano,Other
5956,Vetra Vilnius,Other
17776,Associação Chapecoense de Futebol,Other
11973,KV Mechelen U19,Other
5865,US Ouagadougou,Other
14029,UD Villa de Santa Brígida,Other
4011,Vyzas Megaron,Other
2964,Scunthorpe United,Other
24768,Soongsil University,Other
27165,Dunaújváros PASE,Other
36810,Dnipro Dnipropetrovsk U17,Other
6684,Gainsborough Trinity,Other
33571,Real Farma Odessa,Other
32314,KFC Komarno,Other
8513,Ternana Primavera,Other
6603,Wydad Casablanca,Other
18843,VV Berkum,Other
5589,Cuoiopelli Cappiano Romaiano,Other
11403,NK Podravac Virje,Other
48652,Anagennisi Mantoudiou,Other
1225,FC Haka,Other
7078,Real Valladolid B,Other
34873,Futebol Clube Primeira Camisa (SP),Other
9060,FK BSK Borca,Other
3266,Sport Club Corinthians Alagoano,Other
9695,TSV Schott Mainz,Other
3271,FC Maia,Other
2680,PAE Thraki,Other
9916,Hawks Banjul FC,Other
14842,Club Atlético Vélez Sarsfield II,Other
20658,NK Rastane,Other
49408,RRC Wetteren-Kwatrecht,Other
4759,Clube Náutico Marcílio Dias (SC),Other
20857,Hapoel Raanana,Other
1412,Budissa Bautzen,Other
39807,Diyarbekirspor,Other
3278,Blauw Wit Beursbengels,Other
15121,FK Krasnoznamensk,Other
22791,Lusitano FC Vila Real de Santo António,Other
4079,Vauxhall Motors FC,Other
40553,Lynx FC,Other
54613,HVV Te Werve,Other
9147,Portonovo SD,Other
3154,Santos FC Ouagadougou,Other
15157,Lüleburgazspor,Other
50965,Atlético dos Arcos,Other
18862,Sport Club São Paulo (RS),Other
831,Arminia Bielefeld II,Other
12718,Darida Minskiy Rayon,Other
9547,ADO '20 Heemskerk,Other
13436,RSD Alcalá,Other
3342,Esperance Tunis,Other
35420,Neos Amfilochos,Other
18913,Les Astres FC,Other
9263,Portsmouth FC U21,Other
11571,GDRC Social Lamas,Other
11121,Dinamo Bryansk,Other
4324,Imolese Calcio 1919,Other
500,Helmond Sport,Other
10721,Al Merreikh Omdurman,Other
7055,Tigres UANL,Other
8590,Atlas Guadalajara,Other
810,Hapoel Haifa,Other
23911,Gandzasar Kapan,Other
997,Lüner SV,Other
8328,SV Hönnepel-Niedermörmter,Other
3173,Belediye Vanspor,Other
8841,Xäzär Länkäran,Other
9599,Spartak Varna,Other
12709,Club Atlético San Martín (Tucumán),Other
8394,FC Wels,Other
44063,Caykurspor,Other
32405,Nacional Esporte Clube Ltda. (MG),Other
4778,Willem II/RKC U19,Other
8851,MC Oran,Other
25005,RSC Anderlecht Youth,Other
8733,Celta Vigo B,Other
2824,Ajax Amsterdam U19,Other
6552,FC Gleisdorf 09,Other
30024,NK Sloga Gredelj Zagreb,Other
2582,Pusan I'Cons,Other
16214,Al-Wasl Sports Club,Other
19715,Hull City U23,Other
6604,SC Paderborn 07 II,Other
25606,NK Krajisnik,Other
10207,Football Club de Saint-Leu,Other
5624,AC Chioggia Sottomarina,Other
14344,FC Ulisses Yerevan,Other
6983,KF Elbasani,Other
312,Dinamo Bukarest,Other
46619,ASD Arzignano Valchiampo,Other
3524,Clermont Foot Auvergne 63,Other
21722,Apollon Litochorou,Other
19242,Niki Volou U19,Other
25659,Chukyo High School,Other
19964,GVVV Veenendaal,Other
24197,FK Rudar Prijedor,Other
44650,Atlético Venezuela B,Other
46291,NK Slavonac Prkovci,Other
45483,Kozan Belediyespor,Other
42308,FC Calvi Noale,Other
9254,Tottenham Hotspur U21,Other
2298,Szczakowianka Jaworzno,Other
32608,União Frederiquense de Futebol (RS),Other
1102,Vaasan Palloseura,Other
32056,SV Halbenrain,Other
2797,Gravesend and Northfleet FC,Other
20831,Associação Atlética Santa Rita (AL),Other
26594,FCM Aubervilliers,Other
1823,NK Trogir,Other
10503,Deportes Tolima,Other
22183,SC Wieselburg,Other
35418,GS Almyrou,Other
19825,FK Radnik Hadzici,Other
29051,KF Ferizaj,Other
11154,NEC Nijmegen U21,Other
6709,CF Atlante,Other
301,Steaua Bukarest,Other
35474,AO Peristeriou,Other
5515,Solbiatese Arno Calcio,Other
12765,LOSC Lille B,Other
35698,NK Top Kerestinec,Other
1070,Club Atlético Colón,Other
6424,Spartak-UGP Anapa,Other
10004,Paris FC,Other
18344,SPG FC Tirol II/Innsbrucker SK,Other
11438,Harrow Borough FC,Other
14507,East Riffa Club,Other
776,Coritiba Foot Ball Club,Other
37169,Puskás Akadémia FC,Other
2761,FK Haugesund,Other
27198,ASD HinterReggio Calcio,Other
12373,FK Partizan Belgrade U19,Other
