source,target,num_players,total_amount,total_adjusted_amount,"num_young_players, num_middle_aged_players, num_old_players"
441,6560,1,0,0,0,1,0
3772,9010,2,0,0,1,1,0
12378,868,5,0,0,5,0,0
204,820,3,0.02,0.02263723825693265421618562535,1,1,1
417,420,1,0,0,1,0,0
86,8718,1,0,0,0,1,0
42,41,2,0,0,0,1,1
28643,1245,1,0,0,0,1,0
403,45012,1,0,0,1,0,0
6227,503,1,0.00228,0.004761904761904761904761904762,1,0,0
25940,2441,1,0,0,1,0,0
4750,800,2,0,0,2,0,0
1108,7882,1,0,0,1,0,0
6249,10674,2,0,0,2,0,0
131,150,4,0.057,0.04080890166455940146463936948,1,2,1
31,189,2,0,0,2,0,0
282,20,1,0,0,0,0,1
820,8690,3,0,0,3,0,0
1119,2984,3,0,0,1,1,1
902,2783,1,0,0,0,1,0
18303,6996,2,0,0,0,2,0
9010,3898,1,0,0,1,0,0
195,589,1,0,0,1,0,0
982,786,2,0,0,0,2,0
9415,5219,1,0,0,1,0,0
8817,499,4,0,0,3,1,0
678,29,1,0,0,1,0,0
130,3368,1,0,0,0,1,0
583,607,1,0,0,0,1,0
5226,2477,1,0.00285,0.003225806451612903225806451613,1,0,0
418,150,2,0,0,2,0,0
3911,2639,2,0,0,1,1,0
458,1429,2,0.00114,0.002380952380952380952380952381,0,0,2
124,681,1,0.0456,0.1038961038961038961038961039,1,0,0
15,2,4,0.00319,0.006662489557226399331662489557,3,1,0
5771,3609,1,0.00228,0.003333333333333333333333333333,1,0,0
5560,642,1,0,0,1,0,0
750,358,1,0.0616,0.1231507397041183526589364254,0,1,0
6087,447,3,0.00342,0.007894736842105263157894736842,3,0,0
49364,26459,1,0,0,1,0,0
282,7185,1,0,0,0,1,0
26,697,1,0,0,0,0,1
3725,23777,1,0,0,0,1,0
7452,404,1,0,0,0,0,1
358,873,1,0,0,1,0,0
5374,3551,1,0,0,1,0,0
126,524,6,0,0,1,4,1
2323,589,1,0,0,0,0,1
1123,379,4,0.16343,0.3665337234774279900827619691,1,2,1
416,985,1,0.2052,0.2368421052631578947368421053,0,1,0
79,157,1,0.0057,0.006451612903225806451612903226,1,0,0
3267,3327,1,0,0,1,0,0
892,1241,1,0,0,1,0,0
473,2394,1,0,0,1,0,0
6767,3057,2,0,0,2,0,0
5111,3772,1,0,0,0,1,0
3,80,1,0,0,0,0,1
566,1306,1,0,0,1,0,0
6195,1388,3,0,0,0,1,2
232,1023,2,0.0331,0.03820406278855032317636195753,0,1,1
1020,15,1,0,0,0,1,0
6321,27,1,0.114,0.07407407407407407407407407407,1,0,0
936,18344,1,0,0,1,0,0
430,4085,1,0.0000057,0.000008547008547008547008547008547,1,0,0
697,6379,1,0,0,1,0,0
27116,5544,1,0,0,0,0,1
130,19164,1,0,0,1,0,0
524,3205,3,0,0,1,1,1
6996,1124,1,0,0,0,1,0
1387,18938,1,0,0,0,0,1
42,5560,1,0,0,1,0,0
1386,1038,6,0.0125,0.02610693400167084377610693400,4,2,0
2696,16239,1,0,0,0,1,0
2477,524,1,0,0,0,1,0
2423,720,5,0.0171,0.01111111111111111111111111111,4,1,0
368,6182,1,0,0,1,0,0
2861,1184,1,0.0205,0.01332033788174139051332033788,1,0,0
4383,266,1,0,0,1,0,0
629,410,1,0,0,1,0,0
354,2996,1,0,0,0,1,0
738,750,4,0,0,3,1,0
36,221,1,0,0,0,1,0
1837,2784,1,0,0,0,1,0
4935,1119,1,0,0,1,0,0
630,1050,2,0.0684,0.06382978723404255319148936170,2,0,0
130,2671,1,0,0,0,1,0
2784,169,2,0,0,0,2,0
1443,80,1,0.00855,0.01973684210526315789473684211,1,0,0
1415,130,3,0,0,3,0,0
200,496,1,0,0,1,0,0
1277,1411,1,0,0,1,0,0
14,311,1,0,0,1,0,0
105,533,3,0.0319,0.02664995822890559732664995823,2,1,0
2619,294,2,0.065,0.1500461680517082179132040628,2,0,0
12065,16704,1,0,0,0,1,0
533,416,1,0.0353,0.04074330563250230840258541090,1,0,0
367,180,1,0,0,0,1,0
3391,2049,1,0,0,0,0,1
48,2,2,0,0,2,0,0
2672,7185,2,0,0,0,1,1
21957,385,1,0,0,1,0,0
347,1095,7,0,0,2,2,3
868,22815,1,0,0,0,1,0
1385,506,8,0,0,7,1,0
26069,2424,1,0,0,0,0,1
1775,82,1,0,0,0,1,0
7179,7056,3,0,0,0,2,1
327,1307,1,0,0,1,0,0
1423,1162,2,0.057,0.1162790697674418604651162791,0,0,2
1237,405,4,0,0,2,1,1
648,1091,1,0,0,0,0,1
6621,3706,1,0,0,1,0,0
366,5648,3,0,0,1,1,1
968,2321,2,0,0,2,0,0
3758,968,1,0,0,1,0,0
4589,2441,2,0,0,2,0,0
197,7087,1,0,0,0,1,0
6994,9007,3,0.01619,0.02427650322387164492427650322,0,3,0
3205,924,2,0,0,1,1,0
601,21234,1,0,0,1,0,0
2671,2454,1,0,0,0,0,1
1020,990,2,0.0114,0.01063829787234042553191489362,1,0,1
197,964,5,0.02964,0.05947826086956521739130434783,2,2,1
800,416,6,0.13962,0.1814679497601613172057029558,2,2,2
11688,3216,1,0.00086,0.001796157059314954051796157059,1,0,0
252,9265,1,0,0,1,0,0
2977,172,3,0,0,2,1,0
29109,6992,3,0,0,3,0,0
6894,820,4,0,0,4,0,0
2984,144,1,0,0,1,0,0
1194,405,1,0,0,1,0,0
11422,631,1,0,0,1,0,0
512,631,4,0.1254,0.1447368421052631578947368421,3,1,0
829,2441,1,0,0,0,0,1
9804,204,1,0,0,1,0,0
16795,39,1,0.0741,0.06190476190476190476190476190,1,0,0
5107,1443,1,0,0,0,1,0
10330,2457,5,0.0114,0.009900990099009900990099009901,4,0,1
52,24,3,0,0,2,1,0
971,289,1,0,0,1,0,0
932,337,1,0.0456,0.1052631578947368421052631579,1,0,0
3,210,1,0,0,0,0,1
506,22197,2,0,0,2,0,0
868,3857,1,0,0,1,0,0
2374,6673,1,0,0,0,1,0
2727,601,2,0,0,0,1,1
15,39,4,0.08322,0.09281157439052175894281157440,3,1,0
4603,2375,1,0,0,0,0,1
1423,9010,1,0,0,1,0,0
9,169,2,0.00114,0.002666666666666666666666666667,2,0,0
703,1032,3,0.0342,0.07142857142857142857142857143,2,1,0
3826,148,1,0,0,1,0,0
6699,873,1,0,0,1,0,0
9715,1304,3,0,0,3,0,0
2726,3834,1,0,0,0,1,0
664,932,1,0,0,1,0,0
132,1434,1,0,0,1,0,0
2944,377,1,0,0,0,0,1
24394,2503,1,0,0,1,0,0
331,2580,1,0,0,0,1,0
128,5546,1,0,0,0,0,1
11035,223,3,0,0,2,1,0
192,3426,1,0.00171,0.004,1,0,0
1304,58,3,0.0057,0.01190476190476190476190476190,3,0,0
29,813,1,0,0,0,0,1
7964,2700,1,0,0,1,0,0
969,1162,2,0.0228,0.01481481481481481481481481481,1,1,0
29095,1237,1,0,0,1,0,0
5572,47,2,0,0,2,0,0
750,82,1,0,0,1,0,0
254,60,1,0.0125,0.004939149675991781254939149676,1,0,0
653,1455,1,0,0,0,1,0
5,4772,1,0.00171,0.001973684210526315789473684211,1,0,0
4271,12,6,0,0,5,1,0
1415,276,1,0,0,1,0,0
265,362,1,0,0,0,0,1
2394,2364,1,0,0,0,1,0
6195,294,1,0,0,0,1,0
190,984,1,0.0428,0.09751651856915014809751651857,1,0,0
1041,199,1,0.0912,0.1823270691723310675729708117,1,0,0
940,2698,1,0.00969,0.009042553191489361702127659574,1,0,0
408,332,1,0,0,0,1,0
1003,18544,1,0.1881,0.1222222222222222222222222222,0,1,0
2578,164,1,0,0,0,0,1
801,1390,2,0.0171,0.03571428571428571428571428571,1,1,0
29,281,8,1.1696,1.254186441280506230114292824,5,2,1
7445,892,1,0,0,0,0,1
131,114,1,0.0262,0.02188805346700083542188805347,0,0,1
715,6163,1,0,0,0,0,1
20,5595,1,0,0,0,1,0
1164,3524,2,0,0,2,0,0
653,3060,5,0,0,1,2,2
202,5572,1,0,0,0,1,0
337,1110,1,0.00456,0.004255319148936170212765957447,1,0,0
8817,403,1,0,0,1,0,0
697,96,1,0,0,0,1,0
29,36,1,0.0285,0.05952380952380952380952380952,0,0,1
60,38,2,0.00684,0.006563706563706563706563706564,1,0,1
1766,2293,3,0,0,2,1,0
5544,6377,1,0,0,0,1,0
1321,47,1,0,0,0,0,1
327,2776,6,0,0,3,1,2
10314,157,1,0.00342,0.005128205128205128205128205128,0,1,0
1098,762,3,0,0,3,0,0
1103,1005,1,0,0,0,1,0
208,15,1,0.0285,0.04166666666666666666666666667,1,0,0
2521,1075,3,0,0,1,2,0
2662,17444,4,0,0,3,1,0
2420,379,1,0.0171,0.01111111111111111111111111111,1,0,0
4093,332,2,0,0,1,1,0
2944,21465,1,0,0,0,0,1
28643,45457,1,0,0,0,1,0
820,2330,1,0,0,1,0,0
2580,417,2,0,0,1,1,0
677,1039,2,0,0,0,1,1
5565,60,1,0,0,1,0,0
52,80,2,0,0,1,1,0
2696,10690,1,0,0,0,1,0
1291,45545,1,0,0,0,1,0
2424,7136,1,0,0,0,1,0
172,498,2,0.0057,0.004950495049504950495049504950,1,1,0
11126,2696,3,0.00074,0.001479408236705317872850859656,3,0,0
9642,314,3,0,0,3,0,0
66,48,1,0,0,0,1,0
714,11470,1,0,0,1,0,0
553,5219,3,0,0,1,2,0
416,1429,2,0,0,0,1,1
1101,121,1,0.0057,0.006578947368421052631578947368,1,0,0
294,1755,1,0,0,1,0,0
520,19588,3,0,0,3,0,0
41,281,3,0.4446,0.8299542834426555356787914928,3,0,0
403,235,2,0,0,1,0,1
10960,2672,1,0,0,1,0,0
12861,7809,1,0,0,0,0,1
62,2977,1,0,0,0,1,0
11278,2776,1,0,0,1,0,0
4103,607,1,0,0,1,0,0
1210,6574,1,0,0,0,1,0
383,985,3,0.7957,1.007169451642689065618205105,2,1,0
20405,7378,1,0,0,1,0,0
3392,3999,1,0,0,1,0,0
11127,2410,3,0,0,3,0,0
4603,7646,2,0,0,2,0,0
33,4795,3,0.0228,0.02086466165413533834586466166,3,0,0
234,669,1,0,0,0,0,1
11405,419,1,0,0,1,0,0
6600,762,1,0,0,1,0,0
589,2463,2,0,0,1,0,1
826,347,1,0,0,1,0,0
408,1253,1,0,0,0,1,0
4326,1005,1,0,0,1,0,0
2984,47,1,0,0,0,1,0
798,192,3,0,0,0,3,0
28956,7977,6,0,0,3,1,2
9241,1184,1,0.00171,0.002564102564102564102564102564,0,1,0
408,2251,1,0,0,1,0,0
1244,503,1,0,0,0,1,0
4078,1082,1,0,0,0,1,0
2867,999,1,0,0,1,0,0
383,2524,1,0,0,0,0,1
18122,814,1,0,0,1,0,0
321,1081,3,0,0,3,0,0
28956,3060,2,0.00034,0.0003924284395198522622345337027,1,1,0
3393,2079,2,0,0,0,2,0
10876,1147,1,0,0,1,0,0
349,29,3,0.0559,0.1018005540166204986149584488,2,1,0
28956,17974,1,0,0,0,0,1
2759,603,1,0,0,1,0,0
2598,10301,1,0,0,0,1,0
500,798,4,0.00342,0.003947368421052631578947368421,3,1,0
2362,999,11,0,0,1,9,1
20631,377,2,0.0016,0.001493094438223217618514371034,2,0,0
641,621,1,0,0,0,0,1
15,1008,1,0,0,1,0,0
1035,762,4,0,0,3,1,0
3973,2672,1,0,0,1,0,0
1038,4083,3,0.0236,0.01533463287849252761533463288,1,1,1
2619,1423,1,0.0137,0.03162511542012927054478301016,0,1,0
2439,3691,2,0,0,1,1,0
4297,976,1,0,0,0,1,0
4032,11,1,0,0,1,0,0
1096,6953,1,0,0,0,1,0
1322,24510,1,0,0,0,1,0
5,1047,4,0,0,4,0,0
1283,133,2,0,0,1,1,0
347,8024,1,0,0,0,1,0
11127,3714,2,0,0,1,0,1
7811,1085,1,0,0,1,0,0
301,5268,1,0.00371,0.008452950558213716108452950558,0,1,0
873,1268,1,0,0,0,0,1
2969,631,1,0,0,1,0,0
1496,5546,5,0,0,4,0,1
22,29,3,0,0,3,0,0
23560,2503,1,0,0,1,0,0
606,714,1,0,0,1,0,0
610,10773,1,0,0,1,0,0
595,415,5,0,0,4,0,1
419,1096,1,0,0,0,1,0
12801,355,1,0.0137,0.01278462112728630085852930198,1,0,0
738,2067,1,0,0,0,1,0
5648,714,2,0,0,1,1,0
65,39,6,0.06101,0.09115790607249322396107689989,3,3,0
2464,8024,1,0,0,1,0,0
2995,1032,1,0,0,0,1,0
21283,2457,1,0,0,0,0,1
6456,2477,1,0,0,1,0,0
540,697,3,0,0,1,1,1
1518,1264,1,0,0,0,1,0
4326,430,2,0,0,2,0,0
1420,40,4,0,0,4,0,0
2227,255,1,0.0057,0.01139544182327069172331067573,0,1,0
6574,398,2,0.12004,0.07848788638262322472848788638,1,0,1
208,458,1,0.0228,0.02447402318591670244740231859,1,0,0
15096,5225,1,0,0,1,0,0
257,4467,1,0,0,0,1,0
2861,3751,1,0,0,0,0,1
1751,1436,1,0,0,0,1,0
5026,354,5,0.00114,0.002631578947368421052631578947,4,1,0
22294,416,2,0,0,2,0,0
3349,35327,1,0,0,1,0,0
995,631,2,0.0399,0.04605263157894736842105263158,1,1,0
336,5,2,0,0,2,0,0
1050,131,3,0.2936,0.5705592381234976094217220287,2,1,0
12668,589,1,0,0,1,0,0
42,14,4,0.00228,0.001980198019801980198019801980,2,1,1
2448,420,1,0,0,0,0,1
10561,749,3,0,0,3,0,0
642,410,3,0,0,2,1,0
605,866,2,0,0,0,0,2
990,931,2,0.00456,0.009302325581395348837209302326,1,1,0
5268,2698,8,0.08035,0.1695150103315302509837985812,0,6,2
1085,1091,1,0,0,1,0,0
429,798,1,0,0,1,0,0
4383,413,2,0,0,2,0,0
121,40426,1,0,0,0,0,1
4641,273,1,0,0,1,0,0
3524,28643,1,0,0,0,1,0
2293,16439,1,0,0,0,1,0
377,479,7,0.00228,0.004558176729308276689324270292,2,3,2
33,105,1,0.00912,0.003603603603603603603603603604,1,0,0
398,9261,1,0,0,1,0,0
44,4,3,0.00855,0.009677419354838709677419354839,1,1,1
1049,1082,1,0,0,0,1,0
11008,148,1,0.0114,0.02380952380952380952380952381,1,0,0
2944,211,1,0,0,1,0,0
1104,6195,4,0,0,3,1,0
2330,197,1,0,0,0,0,1
2700,162,1,0.114,0.09900990099009900990099009901,1,0,0
447,1020,1,0.0513,0.1025589764094362255097960816,1,0,0
13,631,4,0.9177,1.084746672391584370974667239,1,3,0
1025,2419,1,0,0,1,0,0
6,152,2,0,0,2,0,0
234,520,1,0,0,1,0,0
336,2420,8,0,0,4,2,2
419,155,2,0,0,1,0,1
1119,6678,5,0,0,1,3,1
306,1268,2,0,0,1,0,1
10711,1304,1,0,0,1,0,0
4589,2726,2,0,0,2,0,0
1041,18,1,0,0,0,0,1
16779,3999,1,0,0,0,1,0
683,2784,6,0.0057,0.006118505796479175611850579648,1,2,3
33,4857,1,0,0,0,0,1
128,3385,6,0,0,3,2,1
1897,797,1,0,0,1,0,0
7872,968,1,0,0,1,0,0
144,4772,3,0,0,1,2,0
6894,409,1,0,0,0,1,0
720,82,2,0.0456,0.1052631578947368421052631579,1,1,0
3,25,1,0,0,0,1,0
447,54294,1,0,0,0,1,0
2967,447,1,0,0,1,0,0
16795,2477,1,0,0,1,0,0
7670,244,2,0.00137,0.002794777641778865769073847409,1,1,0
336,294,2,0,0,0,2,0
1532,331,3,0,0,3,0,0
347,819,1,0,0,0,1,0
235,8817,1,0,0,1,0,0
14,11609,3,0,0,0,1,2
14171,2700,1,0.00228,0.002631578947368421052631578947,0,1,0
995,738,2,0,0,0,1,1
540,60,1,0.00342,0.007142857142857142857142857143,0,1,0
11057,157,3,0,0,3,0,0
441,6676,2,0,0,1,1,0
6377,941,2,0,0,1,1,0
3508,19715,1,0,0,1,0,0
583,289,2,0.08436,0.1301844354475933423301844355,1,1,0
1080,1423,2,0.0171,0.03571428571428571428571428571,2,0,0
2968,40,1,0,0,1,0,0
3291,23611,1,0,0,1,0,0
4558,1387,3,0,0,1,2,0
3234,995,1,0.0262,0.01035245772087877351035245772,0,1,0
631,110,1,0,0,1,0,0
467,392,1,0,0,1,0,0
12438,2741,1,0,0,0,1,0
238,197,1,0,0,1,0,0
419,2776,3,0,0,1,1,1
4333,430,1,0,0,0,1,0
124,383,1,0.00627,0.01447368421052631578947368421,0,1,0
316,4319,1,0,0,0,1,0
1532,13,3,0.0342,0.07792207792207792207792207792,2,1,0
367,7077,2,0,0,0,0,2
3691,2374,4,0,0,1,1,2
976,2424,1,0,0,0,1,0
33734,46,1,0,0,1,0,0
2990,3197,1,0,0,0,0,1
1090,1091,1,0.00798,0.006930693069306930693069306931,0,1,0
8835,2227,1,0,0,0,1,0
988,543,1,0,0,1,0,0
995,683,2,0.0114,0.004504504504504504504504504505,0,1,1
4634,152,1,0,0,0,0,1
1164,82,1,0.0855,0.1973684210526315789473684211,0,1,0
10199,1083,2,0,0,2,0,0
3266,982,1,0,0,1,0,0
12430,6992,1,0,0,1,0,0
12321,21957,2,0,0,0,0,2
697,7392,1,0,0,1,0,0
16243,2227,4,0,0,3,0,1
8,41,1,0,0,1,0,0
235,968,2,0,0,1,1,0
2419,29,1,0.00798,0.009210526315789473684210526316,1,0,0
11121,121,1,0,0,1,0,0
4602,47,2,0,0,2,0,0
715,26594,1,0,0,0,1,0
11008,144,1,0,0,1,0,0
2921,458,5,0.0245,0.05655586334256694367497691598,5,0,0
170,1100,1,0.00912,0.005925925925925925925925925926,1,0,0
6432,1083,2,0,0,2,0,0
642,20298,1,0,0,1,0,0
2862,306,1,0,0,1,0,0
3207,820,5,0,0,5,0,0
868,820,8,0,0,2,4,2
2783,39097,1,0,0,0,1,0
417,30157,1,0,0,1,0,0
3178,338,1,0,0,0,1,0
10484,825,2,0,0,0,2,0
144,1091,2,0.0148,0.01708217913204062788550323176,0,2,0
969,31,1,0.00855,0.0125,1,0,0
409,16,1,0.1368,0.1468441391155002146844139116,1,0,0
1044,202,1,0.0148,0.01588664662945470158866466295,1,0,0
681,648,1,0,0,0,1,0
605,2259,1,0,0,0,1,0
180,29,2,0.1026,0.2337662337662337662337662338,0,2,0
3911,20,1,0,0,0,1,0
3714,40426,1,0,0,1,0,0
82,41,4,0.1026,0.1591858026345382563321140980,1,2,1
128,4634,1,0,0,0,0,1
19,46196,1,0,0,1,0,0
6894,2319,1,0,0,0,0,1
2867,265,1,0,0,0,1,0
6808,1436,1,0.00342,0.006837265093962415033986405438,1,0,0
5743,825,1,0,0,1,0,0
2977,41274,1,0,0,0,0,1
968,614,1,0,0,0,1,0
3205,3216,4,0,0,2,1,1
383,82,2,0.1539,0.1614718614718614718614718614,1,1,0
208,3392,1,0,0,0,1,0
4687,2703,1,0,0,0,0,1
2598,4531,1,0,0,1,0,0
714,6182,1,0,0,1,0,0
875,467,1,0.00314,0.002623224728487886382623224728,1,0,0
11095,126,1,0,0,1,0,0
327,5113,6,0,0,6,0,0
413,4319,1,0,0,0,1,0
3291,599,1,0,0,1,0,0
79,10484,1,0.0057,0.004950495049504950495049504950,1,0,0
399,984,2,0,0,0,2,0
410,11405,1,0,0,1,0,0
631,294,1,0.057,0.1190476190476190476190476190,1,0,0
1237,11,4,0,0,4,0,0
4102,37463,1,0,0,1,0,0
197,3899,1,0,0,0,1,0
336,10625,1,0,0,1,0,0
26459,660,1,0,0,1,0,0
35545,28643,1,0,0,1,0,0
1532,131,1,0,0,1,0,0
6432,660,1,0,0,0,1,0
14589,3690,3,0,0,0,2,1
144,789,1,0,0,1,0,0
2288,641,1,0,0,0,1,0
301,1075,1,0,0,1,0,0
718,3172,2,0,0,0,1,1
2969,1154,1,0,0,1,0,0
410,964,1,0.0798,0.1196581196581196581196581197,0,1,0
918,498,1,0,0,1,0,0
697,50747,1,0,0,1,0,0
19257,314,1,0,0,1,0,0
2079,4576,1,0,0,0,0,1
762,3225,1,0,0,1,0,0
232,18720,1,0,0,1,0,0
2639,16820,1,0,0,1,0,0
408,15656,1,0,0,0,1,0
371,399,1,0.1043,0.1524853801169590643274853801,1,0,0
3592,8956,3,0,0,1,2,0
2227,10719,3,0,0,1,1,1
599,6056,1,0,0,0,0,1
3593,3719,1,0,0,1,0,0
8835,14589,1,0,0,1,0,0
43,2381,1,0,0,0,0,1
1268,306,5,0.0205,0.04181966544267645858833129335,4,1,0
2441,14843,1,0,0,1,0,0
779,5545,1,0,0,0,1,0
750,553,1,0,0,1,0,0
4521,524,2,0,0,2,0,0
2598,2781,3,0,0,1,1,1
3917,126,2,0,0,2,0,0
825,289,1,0,0,1,0,0
993,6676,2,0,0,0,1,1
399,762,3,0.2383,0.4857771900105996215836032769,3,0,0
985,699,1,0,0,0,0,1
984,1035,1,0,0,1,0,0
826,1075,1,0,0,0,1,0
168,169,1,0,0,0,1,0
749,10748,1,0,0,1,0,0
244,3524,2,0,0,2,0,0
2440,1158,1,0,0,1,0,0
2324,114,2,0,0,2,0,0
36,18544,1,0.1197,0.07777777777777777777777777778,0,1,0
13294,5546,1,0,0,1,0,0
408,430,2,0.0205,0.01913027248973497573721537887,2,0,0
168,2362,2,0,0,0,2,0
3166,1147,1,0,0,0,1,0
12438,10481,1,0,0,0,1,0
4603,5573,1,0,0,1,0,0
62,540,4,0.00399,0.003723404255319148936170212766,1,2,1
845,114,6,0,0,5,1,0
273,2125,2,0,0,1,1,0
2311,44559,1,0,0,0,1,0
1416,931,1,0.0684,0.02702702702702702702702702703,1,0,0
16247,2783,2,0,0,2,0,0
1158,3205,1,0,0,0,1,0
3345,2995,1,0,0,1,0,0
27,16,3,0.4355,0.3685090385538313869780835066,2,1,0
148,352,1,0.00285,0.003059252898239587805925289824,1,0,0
1283,9933,1,0,0,0,1,0
2413,3008,1,0,0,0,1,0
828,235,1,0,0,0,0,1
6996,2741,1,0,0,0,1,0
347,290,1,0,0,1,0,0
20,845,5,0,0,1,3,1
365,814,1,0,0,1,0,0
14,132,1,0,0,0,1,0
2156,681,1,0,0,0,1,0
1091,162,1,0,0,1,0,0
14829,1038,1,0.0228,0.04761904761904761904761904762,1,0,0
71,1467,1,0,0,0,1,0
62,21842,1,0,0,1,0,0
3057,2696,1,0.0057,0.01190476190476190476190476190,0,1,0
902,450,1,0,0,0,1,0
15157,120,1,0,0,1,0,0
1234,58,2,0.0627,0.1341621246238346766556535281,2,0,0
10468,6993,2,0,0,2,0,0
605,10010,1,0,0,0,0,1
897,11516,1,0,0,1,0,0
653,8910,1,0,0,0,1,0
10312,447,2,0,0,2,0,0
4750,46,4,0,0,4,0,0
667,826,2,0.0684,0.1367453018792483006797281088,1,1,0
468,1531,1,0,0,1,0,0
1283,235,2,0,0,1,1,0
16245,19401,1,0,0,0,0,1
1020,405,5,0.0855,0.09677419354838709677419354839,4,0,1
290,415,2,0,0,2,0,0
12991,797,1,0,0,0,1,0
4333,2362,1,0,0,1,0,0
40,368,1,0.0399,0.04605263157894736842105263158,0,1,0
36,19771,1,0,0,0,1,0
6500,135,1,0,0,0,0,1
1253,252,1,0,0,1,0,0
1627,458,4,0.1322,0.2851206964780371982588049070,1,3,0
4881,2424,2,0,0,2,0,0
472,331,2,0.00365,0.005473084420452841505473084420,0,1,1
1050,714,5,0.02052,0.02687969924812030075187969925,2,2,1
936,4319,1,0,0,0,1,0
192,234,4,0.0604,0.06043721176654745993329239365,3,1,0
204,968,3,0,0,1,1,1
2727,24394,1,0,0,1,0,0
1091,932,1,0,0,0,1,0
856,2394,2,0,0,1,1,0
4128,12438,2,0,0,1,1,0
408,2655,2,0,0,0,0,2
144,3725,2,0.0285,0.02380952380952380952380952381,0,2,0
8104,2503,1,0,0,0,1,0
8817,157,2,0.0057,0.01190476190476190476190476190,2,0,0
6994,10694,1,0,0,0,1,0
39883,868,2,0,0,2,0,0
1025,163,1,0,0,1,0,0
543,3008,2,0,0,0,1,1
177,2292,1,0,0,1,0,0
2696,12438,5,0,0,1,2,2
127,33,2,0.00684,0.007894736842105263157894736842,2,0,0
986,1123,2,0,0,2,0,0
1426,1455,2,0,0,0,1,1
3205,720,1,0,0,0,1,0
2737,5650,1,0,0,1,0,0
641,418,2,0,0,1,1,0
15021,141,1,0,0,1,0,0
641,698,1,0.00428,0.01001169590643274853801169591,1,0,0
3211,820,1,0,0,1,0,0
415,738,3,0.00456,0.009302325581395348837209302326,2,1,0
4541,1025,1,0,0,1,0,0
45935,20,1,0.00114,0.0007407407407407407407407407407,1,0,0
365,1082,1,0.0114,0.004504504504504504504504504505,1,0,0
271,2439,1,0,0,0,1,0
3725,2696,3,0,0,1,2,0
2580,172,1,0,0,1,0,0
3212,449,1,0,0,1,0,0
5227,2420,2,0,0,1,1,0
833,13473,1,0,0,1,0,0
3391,2726,2,0,0,0,1,1
1184,1020,1,0.00855,0.01973684210526315789473684211,0,1,0
379,2804,1,0,0,1,0,0
3368,4673,1,0,0,0,1,0
1736,2598,2,0,0,2,0,0
1147,595,2,0,0,0,1,1
37956,10484,1,0,0,1,0,0
294,609,3,0.00399,0.007976809276289484206317473011,1,2,0
11060,5111,1,0,0,1,0,0
2477,788,1,0,0,0,1,0
2420,2448,1,0.0057,0.005319148936170212765957446809,0,1,0
1096,2580,1,0,0,1,0,0
3489,641,1,0,0,1,0,0
1147,1465,1,0,0,1,0,0
468,128,1,0,0,0,1,0
3993,2984,1,0,0,0,1,0
105,458,1,0.0171,0.01428571428571428571428571429,0,1,0
2457,16666,1,0,0,1,0,0
384,1268,4,0.00057,0.001315789473684210526315789474,2,1,1
1112,512,2,0,0,2,0,0
1091,20,1,0,0,0,0,1
1421,273,2,0.13,0.07749328275644065117749328276,1,1,0
339,43068,1,0,0,1,0,0
10,163,1,0.00029,0.0005797680927628948420631747301,1,0,0
3715,3691,1,0,0,0,1,0
1230,1096,1,0,0,0,0,1
1084,2441,1,0,0,0,1,0
1225,2672,1,0,0,1,0,0
2439,53700,1,0,0,0,0,1
2444,936,3,0,0,3,0,0
244,873,1,0,0,0,0,1
10314,14560,1,0,0,0,0,1
126,10484,4,0,0,1,3,0
862,9690,4,0,0,3,1,0
500,404,1,0,0,0,1,0
6709,144,1,0,0,0,0,1
2796,180,1,0,0,1,0,0
918,10314,6,0,0,2,3,1
1075,8907,2,0,0,0,0,2
301,449,2,0.0148,0.01285391697064443286433906549,0,1,1
1210,416,6,0.01072,0.02474607571560480147737765466,2,4,0
1029,940,2,0.0171,0.03571428571428571428571428571,1,1,0
46,2655,1,0,0,1,0,0
1038,148,1,0,0,1,0,0
2675,2672,1,0,0,0,0,1
86,13,1,0.0114,0.01666666666666666666666666667,1,0,0
941,377,2,0,0,1,1,0
2639,1037,1,0,0,0,1,0
419,3301,1,0,0,0,1,0
999,6808,4,0,0,3,0,1
3899,2503,1,0,0,0,0,1
931,1025,1,0,0,1,0,0
681,418,3,0.7068,0.5390539053905390539053905390,3,0,0
126,1184,1,0,0,0,1,0
2867,294,1,0.0274,0.05589555283557731538147694818,0,1,0
314,11194,2,0.00148,0.001708217913204062788550323176,2,0,0
273,1047,1,0,0,1,0,0
110,797,1,0,0,0,0,1
6767,533,1,0.0684,0.1428571428571428571428571429,1,0,0
232,504,1,0,0,0,0,1
3008,1031,1,0,0,1,0,0
984,931,4,0.1026,0.2368421052631578947368421053,0,3,1
1284,306,8,0,0,6,2,0
653,11873,1,0,0,0,0,1
13,1084,2,0.0171,0.02564102564102564102564102564,2,0,0
839,276,4,0,0,1,2,1
2362,588,2,0,0,2,0,0
10674,6993,2,0,0,2,0,0
180,543,3,0.02028,0.02494264028866492472315540625,1,1,1
167,41,2,0.0314,0.03370545298411335337054529841,2,0,0
3302,8568,1,0,0,0,0,1
2696,2703,2,0,0,0,2,0
2180,347,2,0,0,1,1,0
3508,10776,1,0,0,0,1,0
120,2381,2,0,0,2,0,0
441,3060,4,0,0,4,0,0
3729,2696,4,0,0,1,2,1
416,39368,2,0,0,2,0,0
