source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
5546,208,1,0,0,0,1,0,0,0,0,0,0,0
128,28956,1,0,0,0,1,0,0,0,0,0,0,0
2778,618,1,0,0,1,0,0,0,0,0,0,0,0
5595,524,1,0,0,1,0,0,0,0,0,0,0,0
11000,1050,2,0,0,2,0,0,0,0,0,0,0,0
552,11194,4,0,0,3,1,0,0,0,0,0,0,0
621,1049,1,0,0,0,1,0,0,0,0,0,0,0
2503,2687,1,0,0,0,1,0,0,0,0,0,0,0
3062,6678,2,0,0,1,0,1,0,0,0,0,0,0
11932,2995,1,0,0,0,1,0,0,0,0,0,0,0
610,1123,1,0,0,1,0,0,0,0,0,0,0,0
3057,1049,1,0,0,1,0,0,0,0,0,0,0,0
82,1037,1,0,0,1,0,0,0,0,0,0,0,0
7732,2639,1,0,0,1,0,0,0,0,0,0,0,0
2374,9007,1,0,0,0,1,0,0,0,0,0,0,0
33,932,1,0.057,0.037037037,0,0,1,0,0,0.057,0,0,0.037037037
3522,405,1,0,0,1,0,0,0,0,0,0,0,0
697,7074,1,0.0057,0.013157895,1,0,0,0.0057,0,0,0.013157895,0,0
11959,2296,1,0,0,1,0,0,0,0,0,0,0,0
16795,524,2,0,0,1,1,0,0,0,0,0,0,0
336,19771,2,0,0,0,1,1,0,0,0,0,0,0
5219,2394,1,0,0,0,1,0,0,0,0,0,0,0
6676,409,1,0,0,1,0,0,0,0,0,0,0,0
16795,1075,1,0,0,0,1,0,0,0,0,0,0,0
2250,130,2,0,0,2,0,0,0,0,0,0,0,0
49939,800,2,0,0,2,0,0,0,0,0,0,0,0
762,1034,1,0,0,1,0,0,0,0,0,0,0,0
337,3205,1,0,0,1,0,0,0,0,0,0,0,0
1390,704,2,0.00236,0.003538761,2,0,0,0.00236,0,0,0.003538761,0,0
204,7477,1,0,0,0,1,0,0,0,0,0,0,0
13499,1465,1,0,0,0,1,0,0,0,0,0,0,0
10690,18300,1,0,0,0,1,0,0,0,0,0,0,0
11751,4128,1,0,0,1,0,0,0,0,0,0,0,0
354,20570,1,0,0,1,0,0,0,0,0,0,0,0
653,1160,1,0,0,1,0,0,0,0,0,0,0,0
499,76,1,0,0,1,0,0,0,0,0,0,0,0
58,20698,1,0,0,0,1,0,0,0,0,0,0,0
289,6195,1,0.0171,0.014285714,0,0,1,0,0,0.0171,0,0,0.014285714
1301,2434,2,0,0,1,0,1,0,0,0,0,0,0
148,603,1,0.1043,0.090585374,1,0,0,0.1043,0,0,0.090585374,0,0
5220,2726,1,0,0,1,0,0,0,0,0,0,0,0
23826,15,1,0,0,1,0,0,0,0,0,0,0,0
972,873,1,0,0,1,0,0,0,0,0,0,0,0
2413,29,1,0,0,1,0,0,0,0,0,0,0,0
7392,600,1,0,0,0,1,0,0,0,0,0,0,0
7014,2995,1,0,0,0,1,0,0,0,0,0,0,0
1184,10492,1,0,0,0,0,1,0,0,0,0,0,0
9261,2639,1,0,0,1,0,0,0,0,0,0,0,0
964,6432,1,0,0,1,0,0,0,0,0,0,0,0
2995,11086,2,0,0,0,2,0,0,0,0,0,0,0
1074,281,3,0,0,3,0,0,0,0,0,0,0,0
1078,11,1,0,0,1,0,0,0,0,0,0,0,0
12588,605,1,0,0,1,0,0,0,0,0,0,0,0
535,152,1,0,0,1,0,0,0,0,0,0,0,0
1220,29,2,0,0,2,0,0,0,0,0,0,0,0
982,27475,1,0,0,1,0,0,0,0,0,0,0,0
6163,1268,1,0,0,0,1,0,0,0,0,0,0,0
20063,697,1,0,0,0,1,0,0,0,0,0,0,0
3691,422,1,0,0,0,0,1,0,0,0,0,0,0
338,6600,2,0,0,0,0,2,0,0,0,0,0,0
105,1557,1,0,0,0,0,1,0,0,0,0,0,0
897,33,1,0.0399,0.015765766,1,0,0,0.0399,0,0,0.015765766,0,0
4814,9262,1,0,0,1,0,0,0,0,0,0,0,0
72,18,1,0,0,1,0,0,0,0,0,0,0,0
1090,358,1,0,0,1,0,0,0,0,0,0,0,0
1532,169,1,0,0,0,1,0,0,0,0,0,0,0
58,62,1,0,0,0,0,1,0,0,0,0,0,0
180,1098,1,0,0,1,0,0,0,0,0,0,0,0
979,9536,1,0,0,0,0,1,0,0,0,0,0,0
17964,152,1,0,0,1,0,0,0,0,0,0,0,0
82,418,1,0,0,1,0,0,0,0,0,0,0,0
660,1020,1,0.00456,0.010526316,0,1,0,0,0.00456,0,0,0.010526316,0
498,3737,2,0,0,0,1,1,0,0,0,0,0,0
25580,1090,1,0,0,1,0,0,0,0,0,0,0,0
408,2251,1,0,0,1,0,0,0,0,0,0,0,0
4785,430,1,0,0,0,0,1,0,0,0,0,0,0
653,37772,1,0,0,0,1,0,0,0,0,0,0,0
3205,8031,1,0,0,1,0,0,0,0,0,0,0,0
33,4857,1,0,0,0,0,1,0,0,0,0,0,0
12864,2671,1,0,0,1,0,0,0,0,0,0,0,0
455,3057,1,0,0,0,1,0,0,0,0,0,0,0
358,3274,1,0,0,1,0,0,0,0,0,0,0,0
1211,984,1,0,0,1,0,0,0,0,0,0,0,0
4059,2282,1,0,0,1,0,0,0,0,0,0,0,0
2977,3085,1,0,0,1,0,0,0,0,0,0,0,0
141,814,1,0,0,0,1,0,0,0,0,0,0,0
11008,3508,1,0,0,1,0,0,0,0,0,0,0,0
11141,468,1,0,0,1,0,0,0,0,0,0,0,0
301,3205,2,0.0137,0.005413308,0,2,0,0,0.0137,0,0,0.005413308,0
16834,833,1,0,0,1,0,0,0,0,0,0,0,0
1072,29,1,0,0,1,0,0,0,0,0,0,0,0
419,6363,1,0,0,1,0,0,0,0,0,0,0,0
506,649,1,0,0,1,0,0,0,0,0,0,0,0
641,466,2,0.00342,0.007792208,0,0,2,0,0,0.00342,0,0,0.007792208
42,94,1,0,0,1,0,0,0,0,0,0,0,0
1039,3867,1,0,0,1,0,0,0,0,0,0,0,0
1148,164,1,0,0,1,0,0,0,0,0,0,0,0
24,22609,1,0,0,0,0,1,0,0,0,0,0,0
681,355,1,0,0,0,1,0,0,0,0,0,0,0
209,1387,2,0,0,2,0,0,0,0,0,0,0,0
2156,192,2,0,0,0,2,0,0,0,0,0,0,0
1227,10790,1,0,0,0,1,0,0,0,0,0,0,0
3688,762,1,0,0,1,0,0,0,0,0,0,0,0
6726,204,1,0,0,0,1,0,0,0,0,0,0,0
28095,41201,1,0,0,0,0,1,0,0,0,0,0,0
19083,697,1,0,0,1,0,0,0,0,0,0,0,0
15763,197,1,0.0057,0.011627907,1,0,0,0.0057,0,0,0.011627907,0,0
141,1005,1,0.0228,0.025806452,0,0,1,0,0,0.0228,0,0,0.025806452
61,2990,1,0,0,0,1,0,0,0,0,0,0,0
868,13366,1,0,0,0,0,1,0,0,0,0,0,0
399,1220,1,0.00017,0.00032418,1,0,0,0.00017,0,0,0.00032418,0,0
2441,9599,1,0,0,0,1,0,0,0,0,0,0,0
455,144,2,0.00285,0.00298236,0,2,0,0,0.00285,0,0,0.00298236,0
14589,5287,2,0,0,0,2,0,0,0,0,0,0,0
72,24,3,0,0,1,0,2,0,0,0,0,0,0
4,29,1,0,0,0,1,0,0,0,0,0,0,0
2362,29962,1,0,0,1,0,0,0,0,0,0,0,0
2381,6646,1,0,0,1,0,0,0,0,0,0,0,0
697,21730,1,0,0,1,0,0,0,0,0,0,0,0
581,347,2,0.0194,0.020824388,2,0,0,0.0194,0,0,0.020824388,0,0
1073,506,1,0,0,1,0,0,0,0,0,0,0,0
1304,18216,3,0,0,3,0,0,0,0,0,0,0,0
543,1003,1,0,0,1,0,0,0,0,0,0,0,0
23315,8024,1,0,0,1,0,0,0,0,0,0,0,0
6994,22010,1,0,0,0,1,0,0,0,0,0,0,0
281,1145,1,0,0,0,0,1,0,0,0,0,0,0
6890,23667,1,0,0,1,0,0,0,0,0,0,0,0
7378,7536,1,0,0,0,1,0,0,0,0,0,0,0
720,2944,1,0,0,0,1,0,0,0,0,0,0,0
1028,337,1,0,0,1,0,0,0,0,0,0,0,0
1444,1158,1,0.00912,0.008510638,0,1,0,0,0.00912,0,0,0.008510638,0
141,155,1,0.0057,0.010869565,1,0,0,0.0057,0,0,0.010869565,0,0
3551,3535,1,0,0,0,1,0,0,0,0,0,0,0
1032,4286,1,0,0,1,0,0,0,0,0,0,0,0
41,21,1,0,0,1,0,0,0,0,0,0,0,0
1411,4391,1,0,0,0,1,0,0,0,0,0,0,0
27159,6894,1,0,0,0,1,0,0,0,0,0,0,0
21942,2671,1,0,0,1,0,0,0,0,0,0,0,0
42,72,2,0.00285,0.005952381,0,2,0,0,0.00285,0,0,0.005952381,0
14,6045,1,0,0,0,0,1,0,0,0,0,0,0
895,11,2,0.00428,0.010011696,2,0,0,0.00428,0,0,0.010011696,0,0
8738,410,1,0,0,1,0,0,0,0,0,0,0,0
62,449,1,0.0103,0.021512114,1,0,0,0.0103,0,0,0.021512114,0,0
1210,3522,1,0.0137,0.011898558,0,1,0,0,0.0137,0,0,0.011898558,0
902,566,1,0,0,1,0,0,0,0,0,0,0,0
434,144,1,0,0,1,0,0,0,0,0,0,0,0
6894,4720,1,0,0,1,0,0,0,0,0,0,0,0
41,3558,1,0,0,1,0,0,0,0,0,0,0,0
1078,1123,2,0,0,2,0,0,0,0,0,0,0,0
6992,13593,1,0,0,0,1,0,0,0,0,0,0,0
377,6475,2,0,0,2,0,0,0,0,0,0,0,0
10192,1091,1,0,0,1,0,0,0,0,0,0,0,0
1109,6418,1,0,0,0,1,0,0,0,0,0,0,0
18272,1158,1,0,0,1,0,0,0,0,0,0,0,0
2750,19771,1,0,0,0,1,0,0,0,0,0,0,0
2734,20,1,0,0,0,0,1,0,0,0,0,0,0
2410,504,1,0,0,1,0,0,0,0,0,0,0,0
902,2497,1,0,0,1,0,0,0,0,0,0,0,0
6983,10690,1,0,0,0,1,0,0,0,0,0,0,0
1378,856,1,0,0,1,0,0,0,0,0,0,0,0
2455,358,1,0,0,1,0,0,0,0,0,0,0,0
3612,667,1,0,0,0,1,0,0,0,0,0,0,0
2737,2696,2,0.00171,0.003947368,0,1,1,0,0.00171,0,0,0.003947368,0
27,336,1,0,0,0,0,1,0,0,0,0,0,0
2,3229,1,0,0,0,0,1,0,0,0,0,0,0
4589,3396,3,0,0,1,1,1,0,0,0,0,0,0
6630,589,2,0,0,0,2,0,0,0,0,0,0,0
15788,377,1,0,0,1,0,0,0,0,0,0,0,0
1038,709,1,0,0,1,0,0,0,0,0,0,0,0
2497,13,1,0,0,0,1,0,0,0,0,0,0,0
19712,1164,1,0,0,1,0,0,0,0,0,0,0,0
15374,862,1,0,0,1,0,0,0,0,0,0,0,0
202,337,1,0.00285,0.003289474,0,1,0,0,0.00285,0,0,0.003289474,0
472,653,1,0,0,0,0,1,0,0,0,0,0,0
4795,38,1,0,0,0,1,0,0,0,0,0,0,0
6405,8835,1,0,0,1,0,0,0,0,0,0,0,0
18,57,1,0,0,1,0,0,0,0,0,0,0,0
237,11596,1,0,0,1,0,0,0,0,0,0,0,0
1091,6098,1,0,0,1,0,0,0,0,0,0,0,0
189,2737,1,0.0171,0.038961039,0,1,0,0,0.0171,0,0,0.038961039,0
1039,3697,1,0,0,1,0,0,0,0,0,0,0,0
6475,5545,1,0,0,1,0,0,0,0,0,0,0,0
368,367,4,0,0,1,2,1,0,0,0,0,0,0
162,978,1,0,0,0,1,0,0,0,0,0,0,0
697,931,1,0.00912,0.019047619,1,0,0,0.00912,0,0,0.019047619,0,0
46,4333,4,0,0,4,0,0,0,0,0,0,0,0
940,1050,1,0.0684,0.157894737,0,1,0,0,0.0684,0,0,0.157894737,0
5228,121,2,0,0,2,0,0,0,0,0,0,0,0
416,4171,1,0.0057,0.002252252,1,0,0,0.0057,0,0,0.002252252,0,0
82,232,1,0,0,0,1,0,0,0,0,0,0,0
862,27462,1,0,0,1,0,0,0,0,0,0,0,0
288,416,1,0,0,0,1,0,0,0,0,0,0,0
2698,197,1,0,0,0,1,0,0,0,0,0,0,0
4064,4814,1,0,0,1,0,0,0,0,0,0,0,0
200,798,4,0,0,3,1,0,0,0,0,0,0,0
3315,1111,1,0,0,0,1,0,0,0,0,0,0,0
19684,9007,1,0,0,0,1,0,0,0,0,0,0,0
605,45578,1,0,0,1,0,0,0,0,0,0,0,0
8024,347,1,0,0,1,0,0,0,0,0,0,0,0
6677,605,1,0,0,1,0,0,0,0,0,0,0,0
200,2156,1,0,0,0,1,0,0,0,0,0,0,0
327,1162,1,0,0,1,0,0,0,0,0,0,0,0
398,167,1,0.0171,0.014285714,1,0,0,0.0171,0,0,0.014285714,0,0
5546,2741,1,0,0,1,0,0,0,0,0,0,0,0
2454,265,1,0,0,1,0,0,0,0,0,0,0,0
1085,15368,1,0,0,1,0,0,0,0,0,0,0,0
873,543,1,0,0,0,0,1,0,0,0,0,0,0
583,409,1,0,0,1,0,0,0,0,0,0,0,0
2227,31097,1,0,0,1,0,0,0,0,0,0,0,0
8512,520,1,0,0,1,0,0,0,0,0,0,0,0
164,1274,1,0,0,0,1,0,0,0,0,0,0,0
5544,6058,1,0,0,0,1,0,0,0,0,0,0,0
2409,44,1,0,0,1,0,0,0,0,0,0,0,0
605,4795,1,0.0008,0.000519818,0,0,1,0,0,0.0008,0,0,0.000519818
417,11273,1,0,0,1,0,0,0,0,0,0,0,0
6996,3532,1,0,0,1,0,0,0,0,0,0,0,0
2047,897,1,0,0,1,0,0,0,0,0,0,0,0
5219,2476,1,0,0,1,0,0,0,0,0,0,0,0
46,595,1,0,0,0,1,0,0,0,0,0,0,0
157,169,1,0,0,0,0,1,0,0,0,0,0,0
969,3229,1,0,0,0,0,1,0,0,0,0,0,0
6676,88,1,0,0,0,0,1,0,0,0,0,0,0
3207,20,3,0.00644,0.00910517,2,1,0,0.00644,0,0,0.00910517,0,0
458,399,3,0,0,0,1,2,0,0,0,0,0,0
6414,3719,1,0,0,0,0,1,0,0,0,0,0,0
543,1162,1,0.0057,0.003703704,0,1,0,0,0.0057,0,0,0.003703704,0
14829,1429,1,0.0182,0.019536282,1,0,0,0.0182,0,0,0.019536282,0,0
441,28956,2,0,0,0,0,2,0,0,0,0,0,0
419,157,1,0.0057,0.004761905,0,1,0,0,0.0057,0,0,0.004761905,0
3523,24,1,0.0114,0.00952381,1,0,0,0.0114,0,0,0.00952381,0,0
11933,114,1,0,0,0,1,0,0,0,0,0,0,0
683,33,2,0.0228,0.034188034,1,1,0,0.0228,0,0,0.034188034,0,0
1134,868,2,0,0,0,2,0,0,0,0,0,0,0
9007,7008,1,0,0,1,0,0,0,0,0,0,0,0
714,9465,1,0,0,0,1,0,0,0,0,0,0,0
86,995,1,0,0,0,1,0,0,0,0,0,0,0
631,1110,1,0,0,1,0,0,0,0,0,0,0,0
7409,862,1,0,0,1,0,0,0,0,0,0,0,0
337,3721,1,0,0,1,0,0,0,0,0,0,0,0
6064,1003,1,0.00171,0.004,1,0,0,0.00171,0,0,0.004,0,0
172,4720,1,0,0,1,0,0,0,0,0,0,0,0
2703,3725,2,0,0,2,0,0,0,0,0,0,0,0
11127,3690,1,0,0,1,0,0,0,0,0,0,0,0
42,206,1,0,0,0,1,0,0,0,0,0,0,0
3725,121,1,0,0,0,0,1,0,0,0,0,0,0
294,3205,3,0.00684,0.007894737,1,2,0,0,0.00684,0,0,0.007894737,0
2670,2671,1,0,0,1,0,0,0,0,0,0,0,0
2296,142,1,0,0,0,1,0,0,0,0,0,0,0
321,601,1,0,0,0,0,1,0,0,0,0,0,0
130,1301,1,0,0,1,0,0,0,0,0,0,0,0
164,1127,2,0,0,2,0,0,0,0,0,0,0,0
1158,2180,1,0,0,0,1,0,0,0,0,0,0,0
244,6638,1,0,0,1,0,0,0,0,0,0,0,0
21839,4814,1,0,0,0,1,0,0,0,0,0,0,0
2715,3057,2,0,0,2,0,0,0,0,0,0,0,0
3719,6996,1,0,0,0,0,1,0,0,0,0,0,0
2362,8009,1,0,0,1,0,0,0,0,0,0,0,0
58,1389,2,0,0,2,0,0,0,0,0,0,0,0
25243,4297,1,0,0,1,0,0,0,0,0,0,0,0
1005,332,1,0,0,0,1,0,0,0,0,0,0,0
17444,353,1,0,0,1,0,0,0,0,0,0,0,0
868,27187,1,0,0,1,0,0,0,0,0,0,0,0
506,27001,1,0,0,1,0,0,0,0,0,0,0,0
11127,59524,1,0,0,0,0,1,0,0,0,0,0,0
1837,653,1,0,0,0,1,0,0,0,0,0,0,0
1162,29904,1,0,0,1,0,0,0,0,0,0,0,0
1804,398,1,0,0,0,1,0,0,0,0,0,0,0
7046,1085,2,0,0,2,0,0,0,0,0,0,0,0
749,10155,1,0,0,1,0,0,0,0,0,0,0,0
3173,3205,1,0,0,1,0,0,0,0,0,0,0,0
2573,3385,1,0,0,1,0,0,0,0,0,0,0,0
3508,11622,1,0,0,1,0,0,0,0,0,0,0,0
2209,2441,1,0,0,1,0,0,0,0,0,0,0,0
1305,3772,1,0,0,0,1,0,0,0,0,0,0,0
2424,252,1,0,0,0,1,0,0,0,0,0,0,0
8835,10727,1,0,0,0,1,0,0,0,0,0,0,0
2703,3172,1,0,0,0,0,1,0,0,0,0,0,0
4521,820,1,0,0,1,0,0,0,0,0,0,0,0
40,873,1,0,0,0,1,0,0,0,0,0,0,0
506,22045,3,0,0,2,1,0,0,0,0,0,0,0
1084,1390,1,0,0,0,1,0,0,0,0,0,0,0
26462,2703,1,0,0,0,1,0,0,0,0,0,0,0
11135,4057,1,0,0,1,0,0,0,0,0,0,0,0
6953,2282,1,0,0,1,0,0,0,0,0,0,0,0
3302,584,1,0,0,1,0,0,0,0,0,0,0,0
2420,8024,1,0,0,1,0,0,0,0,0,0,0,0
8457,144,1,0,0,1,0,0,0,0,0,0,0,0
5,4146,1,0,0,0,1,0,0,0,0,0,0,0
3334,1184,1,0,0,1,0,0,0,0,0,0,0,0
5572,9415,1,0,0,1,0,0,0,0,0,0,0,0
232,1178,1,0,0,1,0,0,0,0,0,0,0,0
713,6676,1,0,0,0,1,0,0,0,0,0,0,0
1123,2451,1,0,0,0,1,0,0,0,0,0,0,0
41756,130,1,0,0,1,0,0,0,0,0,0,0,0
583,23826,1,0.1824,0.072072072,1,0,0,0.1824,0,0,0.072072072,0,0
370,31,1,0,0,1,0,0,0,0,0,0,0,0
6418,833,1,0,0,0,1,0,0,0,0,0,0,0
167,23,2,0.0057,0.004950495,0,2,0,0,0.0057,0,0,0.004950495,0
9007,58455,2,0,0,0,2,0,0,0,0,0,0,0
7775,524,2,0,0,2,0,0,0,0,0,0,0,0
1220,31,1,0,0,1,0,0,0,0,0,0,0,0
366,2698,1,0,0,1,0,0,0,0,0,0,0,0
1071,2454,2,0,0,0,0,2,0,0,0,0,0,0
601,1506,1,0,0,0,1,0,0,0,0,0,0,0
41,190,1,0,0,1,0,0,0,0,0,0,0,0
28643,3898,1,0,0,0,1,0,0,0,0,0,0,0
336,398,3,0.0302,0.034856879,1,2,0,0,0.0302,0,0,0.034856879,0
2288,2292,1,0,0,0,1,0,0,0,0,0,0,0
713,232,3,0.00855,0.019736842,3,0,0,0.00855,0,0,0.019736842,0,0
239,409,1,0.0319,0.066624896,1,0,0,0.0319,0,0,0.066624896,0,0
603,1219,1,0,0,1,0,0,0,0,0,0,0,0
336,2423,1,0,0,1,0,0,0,0,0,0,0,0
3729,6994,1,0,0,0,1,0,0,0,0,0,0,0
2672,10207,1,0,0,0,0,1,0,0,0,0,0,0
306,678,1,0.00342,0.006976744,0,1,0,0,0.00342,0,0,0.006976744,0
667,415,1,0,0,1,0,0,0,0,0,0,0,0
3609,3690,1,0,0,0,1,0,0,0,0,0,0,0
2919,1038,2,0,0,2,0,0,0,0,0,0,0,0
10838,3911,1,0,0,1,0,0,0,0,0,0,0,0
2282,18487,1,0.0308,0.012170065,0,1,0,0,0.0308,0,0,0.012170065,0
46403,3336,1,0,0,1,0,0,0,0,0,0,0,0
862,1442,1,0,0,1,0,0,0,0,0,0,0,0
29,234,1,0,0,0,1,0,0,0,0,0,0,0
4,15817,1,0,0,0,0,1,0,0,0,0,0,0
6182,16795,1,0,0,1,0,0,0,0,0,0,0,0
3892,1269,1,0,0,0,1,0,0,0,0,0,0,0
738,417,3,0.02394,0.027631579,0,3,0,0,0.02394,0,0,0.027631579,0
89,1264,1,0,0,1,0,0,0,0,0,0,0,0
7975,19083,1,0,0,0,1,0,0,0,0,0,0,0
1158,677,1,0.0222,0.025127334,0,1,0,0,0.0222,0,0,0.025127334,0
4114,12,1,0,0,0,1,0,0,0,0,0,0,0
940,1531,2,0,0,1,0,1,0,0,0,0,0,0
1775,720,1,0,0,0,1,0,0,0,0,0,0,0
11972,630,1,0,0,1,0,0,0,0,0,0,0,0
10789,2424,1,0,0,1,0,0,0,0,0,0,0,0
430,413,1,0,0,1,0,0,0,0,0,0,0,0
5862,566,1,0,0,1,0,0,0,0,0,0,0,0
126,9094,1,0,0,1,0,0,0,0,0,0,0,0
12511,120,1,0,0,1,0,0,0,0,0,0,0,0
1080,855,1,0,0,1,0,0,0,0,0,0,0,0
44,30,3,0.00171,0.003896104,2,0,1,0.00171,0,0,0.003896104,0,0
24366,202,1,0,0,1,0,0,0,0,0,0,0,0
9480,1073,1,0,0,1,0,0,0,0,0,0,0,0
52,2,3,0,0,1,2,0,0,0,0,0,0,0
1085,533,1,0,0,1,0,0,0,0,0,0,0,0
2566,12460,1,0,0,1,0,0,0,0,0,0,0,0
333,10484,1,0.0296,0.06182122,0,1,0,0,0.0296,0,0,0.06182122,0
449,3054,1,0,0,0,1,0,0,0,0,0,0,0
873,1078,2,0,0,2,0,0,0,0,0,0,0,0
2805,2288,1,0,0,1,0,0,0,0,0,0,0,0
20,5107,1,0,0,0,1,0,0,0,0,0,0,0
1496,1897,1,0,0,1,0,0,0,0,0,0,0,0
833,3315,1,0,0,0,1,0,0,0,0,0,0,0
5739,468,1,0,0,1,0,0,0,0,0,0,0,0
585,232,1,0,0,0,1,0,0,0,0,0,0,0
1322,7087,1,0,0,0,1,0,0,0,0,0,0,0
40,5,1,0,0,1,0,0,0,0,0,0,0,0
1085,32343,1,0,0,0,1,0,0,0,0,0,0,0
5304,157,1,0,0,1,0,0,0,0,0,0,0,0
12124,170,1,0,0,1,0,0,0,0,0,0,0,0
3037,1390,1,0,0,1,0,0,0,0,0,0,0,0
3345,982,3,0,0,2,1,0,0,0,0,0,0,0
968,11057,1,0,0,1,0,0,0,0,0,0,0,0
2425,1085,1,0,0,0,1,0,0,0,0,0,0,0
6994,5107,1,0,0,1,0,0,0,0,0,0,0,0
34522,1436,1,0,0,1,0,0,0,0,0,0,0,0
801,798,1,0,0,1,0,0,0,0,0,0,0,0
2693,1186,1,0,0,1,0,0,0,0,0,0,0,0
506,5174,1,0,0,1,0,0,0,0,0,0,0,0
479,3593,1,0,0,1,0,0,0,0,0,0,0,0
589,2722,1,0,0,0,0,1,0,0,0,0,0,0
826,3508,2,0,0,1,1,0,0,0,0,0,0,0
46815,6380,1,0,0,0,1,0,0,0,0,0,0,0
4441,12388,1,0,0,1,0,0,0,0,0,0,0,0
399,418,1,0,0,1,0,0,0,0,0,0,0,0
2300,121,1,0.00456,0.001801802,0,1,0,0,0.00456,0,0,0.001801802,0
1444,984,1,0,0,0,1,0,0,0,0,0,0,0
384,499,1,0.00086,0.001985226,1,0,0,0.00086,0,0,0.001985226,0,0
3793,16795,1,0.00855,0.007142857,1,0,0,0.00855,0,0,0.007142857,0,0
444,306,1,0,0,1,0,0,0,0,0,0,0,0
89,144,1,0,0,0,1,0,0,0,0,0,0,0
1242,3391,1,0,0,0,0,1,0,0,0,0,0,0
3302,252,1,0.057,0.085470085,1,0,0,0.057,0,0,0.085470085,0,0
355,1218,1,0,0,1,0,0,0,0,0,0,0,0
595,32780,1,0,0,1,0,0,0,0,0,0,0,0
1035,200,1,0,0,0,0,1,0,0,0,0,0,0
142,379,1,0,0,0,1,0,0,0,0,0,0,0
1082,475,1,0,0,1,0,0,0,0,0,0,0,0
417,520,2,0,0,2,0,0,0,0,0,0,0,0
6483,7975,1,0,0,1,0,0,0,0,0,0,0,0
2413,1237,1,0,0,0,1,0,0,0,0,0,0,0
1010,1044,1,0,0,0,0,1,0,0,0,0,0,0
8524,1147,1,0,0,1,0,0,0,0,0,0,0,0
5287,1180,1,0,0,1,0,0,0,0,0,0,0,0
403,603,1,0,0,0,1,0,0,0,0,0,0,0
20,44,1,0,0,0,0,1,0,0,0,0,0,0
5358,3709,1,0,0,1,0,0,0,0,0,0,0,0
24394,1073,1,0,0,1,0,0,0,0,0,0,0,0
800,415,1,0,0,0,1,0,0,0,0,0,0,0
367,200,1,0,0,1,0,0,0,0,0,0,0,0
162,1038,2,0,0,0,1,1,0,0,0,0,0,0
52519,533,1,0,0,1,0,0,0,0,0,0,0,0
23611,18216,1,0,0,0,1,0,0,0,0,0,0,0
1096,13509,1,0,0,1,0,0,0,0,0,0,0,0
14906,7185,1,0,0,1,0,0,0,0,0,0,0,0
221,2425,1,0,0,1,0,0,0,0,0,0,0,0
833,2381,1,0,0,1,0,0,0,0,0,0,0,0
2250,6574,1,0,0,1,0,0,0,0,0,0,0,0
36493,2598,3,0,0,3,0,0,0,0,0,0,0,0
1162,417,1,0.0684,0.027027027,1,0,0,0.0684,0,0,0.027027027,0,0
347,1444,1,0,0,1,0,0,0,0,0,0,0,0
4713,20,1,0,0,1,0,0,0,0,0,0,0,0
15029,4750,1,0,0,1,0,0,0,0,0,0,0,0
3318,873,1,0,0,1,0,0,0,0,0,0,0,0
4482,22842,1,0,0,1,0,0,0,0,0,0,0,0
2861,2727,1,0,0,0,1,0,0,0,0,0,0,0
2995,2700,1,0,0,0,1,0,0,0,0,0,0,0
941,429,1,0,0,0,0,1,0,0,0,0,0,0
221,683,1,0,0,1,0,0,0,0,0,0,0,0
1075,3323,1,0,0,1,0,0,0,0,0,0,0,0
3229,14,1,0,0,0,0,1,0,0,0,0,0,0
1081,1397,1,0,0,0,1,0,0,0,0,0,0,0
5219,59106,1,0,0,1,0,0,0,0,0,0,0,0
1164,1147,1,0,0,1,0,0,0,0,0,0,0,0
6894,2190,1,0,0,0,1,0,0,0,0,0,0,0
1467,825,4,0,0,4,0,0,0,0,0,0,0,0
14778,28956,1,0,0,1,0,0,0,0,0,0,0,0
2420,1751,1,0,0,0,0,1,0,0,0,0,0,0
26854,5219,1,0,0,1,0,0,0,0,0,0,0,0
540,5219,1,0,0,1,0,0,0,0,0,0,0,0
60,36,1,0.00874,0.012777778,1,0,0,0.00874,0,0,0.012777778,0,0
16,45274,1,0,0,0,0,1,0,0,0,0,0,0
6954,281,1,0.00365,0.004212835,1,0,0,0.00365,0,0,0.004212835,0,0
4959,968,1,0,0,1,0,0,0,0,0,0,0,0
2671,30613,1,0,0,0,1,0,0,0,0,0,0,0
499,2288,1,0.1824,0.158415842,1,0,0,0.1824,0,0,0.158415842,0,0
3508,10330,1,0,0,1,0,0,0,0,0,0,0,0
4171,704,1,0,0,0,1,0,0,0,0,0,0,0
583,512,1,0,0,1,0,0,0,0,0,0,0,0
715,38269,1,0,0,0,1,0,0,0,0,0,0,0
46,309,1,0,0,1,0,0,0,0,0,0,0,0
405,903,1,0,0,1,0,0,0,0,0,0,0,0
6087,12109,1,0,0,0,0,1,0,0,0,0,0,0
119,6195,1,0,0,1,0,0,0,0,0,0,0,0
1433,221,1,0,0,1,0,0,0,0,0,0,0,0
41,940,1,0.0205,0.023661127,0,1,0,0,0.0205,0,0,0.023661127,0
2671,2999,1,0,0,0,1,0,0,0,0,0,0,0
355,24574,1,0,0,0,1,0,0,0,0,0,0,0
